bug_id,fixed_file,decision
247549,N/A,not-localizable
245667,N/A,not-localizable
247667,N/A,not-localizable
247557,N/A,not-localizable
247676,N/A,not-localizable
247649,SWT_AWT.java,localizable
247702,N/A,not-localizable
247728,N/A,not-localizable
247550,N/A,not-localizable
248167,N/A,not-localizable
248266,IME.java,localizable
248187,N/A,not-localizable
248467,N/A,not-localizable
247069,N/A,not-localizable
248735,N/A,not-localizable
248731,N/A,not-localizable
248950,N/A,not-localizable
211696,N/A,not-localizable
249608,N/A,not-localizable
249612,N/A,not-localizable
249000,N/A,not-localizable
249286,N/A,not-localizable
249517,Combo.java,localizable
249999,N/A,not-localizable
250327,N/A,not-localizable
248551,N/A,not-localizable
248881,N/A,not-localizable
242716,N/A,not-localizable
250622,N/A,not-localizable
250841,N/A,not-localizable
250782,N/A,not-localizable
211048,N/A,not-localizable
249007,N/A,not-localizable
250859,N/A,not-localizable
250994,N/A,not-localizable
251007,N/A,not-localizable
249001,N/A,not-localizable
250976,N/A,not-localizable
250193,N/A,not-localizable
251084,N/A,not-localizable
250172,N/A,not-localizable
50228,N/A,not-localizable
249005,N/A,not-localizable
251442,N/A,not-localizable
249003,N/A,not-localizable
250178,N/A,not-localizable
251607,N/A,not-localizable
251603,N/A,not-localizable
225266,N/A,not-localizable
249880,N/A,not-localizable
251581,N/A,not-localizable
251583,N/A,not-localizable
251516,N/A,not-localizable
251469,N/A,not-localizable
251614,N/A,not-localizable
251128,N/A,not-localizable
250574,N/A,not-localizable
251618,N/A,not-localizable
251149,N/A,not-localizable
222791,N/A,not-localizable
210443,N/A,not-localizable
252079,N/A,not-localizable
252064,N/A,not-localizable
251779,N/A,not-localizable
251582,N/A,not-localizable
252232,N/A,not-localizable
252252,N/A,not-localizable
252464,N/A,not-localizable
247558,N/A,not-localizable
252460,N/A,not-localizable
252441,N/A,not-localizable
247866,N/A,not-localizable
252995,N/A,not-localizable
252427,N/A,not-localizable
252679,N/A,not-localizable
252422,N/A,not-localizable
252424,N/A,not-localizable
252370,N/A,not-localizable
253189,Printer.java,localizable
252245,N/A,not-localizable
253240,N/A,not-localizable
246541,N/A,not-localizable
246274,N/A,not-localizable
252747,N/A,not-localizable
252642,N/A,not-localizable
252749,N/A,not-localizable
252895,N/A,not-localizable
252678,N/A,not-localizable
252903,N/A,not-localizable
252486,N/A,not-localizable
239141,N/A,not-localizable
253294,N/A,not-localizable
253265,N/A,not-localizable
253720,N/A,not-localizable
253058,N/A,not-localizable
253057,N/A,not-localizable
253964,N/A,not-localizable
253259,N/A,not-localizable
250175,N/A,not-localizable
251762,N/A,not-localizable
253065,N/A,not-localizable
253254,Mozilla.java,localizable
252388,N/A,not-localizable
253225,N/A,not-localizable
254607,N/A,not-localizable
254808,N/A,not-localizable
254947,N/A,not-localizable
254865,N/A,not-localizable
254797,N/A,not-localizable
253220,N/A,not-localizable
252418,N/A,not-localizable
255398,Image.java,localizable
255373,N/A,not-localizable
128804,N/A,not-localizable
249210,N/A,not-localizable
255821,N/A,not-localizable
255658,N/A,not-localizable
245523,N/A,not-localizable
248921,N/A,not-localizable
253673,N/A,not-localizable
255403,N/A,not-localizable
255282,CCombo.java,localizable
256170,N/A,not-localizable
256261,N/A,not-localizable
256350,N/A,not-localizable
256687,N/A,not-localizable
256688,N/A,not-localizable
255730,Tree.java,localizable
233303,N/A,not-localizable
223590,N/A,not-localizable
257056,N/A,not-localizable
256845,N/A,not-localizable
256770,N/A,not-localizable
256870,N/A,not-localizable
256685,N/A,not-localizable
257238,N/A,not-localizable
257278,N/A,not-localizable
257614,N/A,not-localizable
254956,N/A,not-localizable
256476,N/A,not-localizable
117934,N/A,not-localizable
257534,N/A,not-localizable
257967,N/A,not-localizable
250179,N/A,not-localizable
258134,Display.java,localizable
258159,N/A,not-localizable
258309,N/A,not-localizable
250579,N/A,not-localizable
256169,N/A,not-localizable
248762,N/A,not-localizable
258970,N/A,not-localizable
258975,N/A,not-localizable
258978,N/A,not-localizable
257007,N/A,not-localizable
245783,N/A,not-localizable
257582,N/A,not-localizable
251012,N/A,not-localizable
256719,N/A,not-localizable
259295,N/A,not-localizable
259910,N/A,not-localizable
260076,Tree.java,localizable
257237,N/A,not-localizable
257088,N/A,not-localizable
257442,N/A,not-localizable
260123,Label.java,localizable
257584,N/A,not-localizable
240142,N/A,not-localizable
260277,N/A,not-localizable
199964,N/A,not-localizable
260291,N/A,not-localizable
260273,N/A,not-localizable
258305,N/A,not-localizable
245590,N/A,not-localizable
256173,N/A,not-localizable
253745,N/A,not-localizable
260460,N/A,not-localizable
242838,N/A,not-localizable
260364,N/A,not-localizable
258992,N/A,not-localizable
253227,N/A,not-localizable
237517,N/A,not-localizable
182914,N/A,not-localizable
260598,N/A,not-localizable
256159,N/A,not-localizable
260870,N/A,not-localizable
256825,N/A,not-localizable
254533,N/A,not-localizable
251454,N/A,not-localizable
253786,N/A,not-localizable
259003,N/A,not-localizable
259379,N/A,not-localizable
261099,N/A,not-localizable
244597,N/A,not-localizable
261052,N/A,not-localizable
261228,N/A,not-localizable
252479,N/A,not-localizable
252419,N/A,not-localizable
254792,N/A,not-localizable
261354,N/A,not-localizable
153432,N/A,not-localizable
261854,N/A,not-localizable
258110,N/A,not-localizable
261576,N/A,not-localizable
250443,N/A,not-localizable
258675,N/A,not-localizable
262230,N/A,not-localizable
262346,N/A,not-localizable
256327,N/A,not-localizable
262117,Image.java,localizable
253990,N/A,not-localizable
256346,N/A,not-localizable
260585,N/A,not-localizable
262573,N/A,not-localizable
261553,Combo.java,localizable
262767,N/A,not-localizable
262939,N/A,not-localizable
263062,ACC.java,localizable
262888,N/A,not-localizable
262651,N/A,not-localizable
262702,N/A,not-localizable
262984,N/A,not-localizable
263071,N/A,not-localizable
258727,N/A,not-localizable
260761,N/A,not-localizable
250575,N/A,not-localizable
262866,N/A,not-localizable
256919,N/A,not-localizable
262700,N/A,not-localizable
262970,N/A,not-localizable
263530,Control.java,localizable
256940,N/A,not-localizable
248796,N/A,not-localizable
256469,N/A,not-localizable
263664,N/A,not-localizable
247444,DragSource.java,localizable
263677,N/A,not-localizable
263603,N/A,not-localizable
263529,N/A,not-localizable
252279,N/A,not-localizable
234240,N/A,not-localizable
263967,N/A,not-localizable
262955,N/A,not-localizable
260514,N/A,not-localizable
264003,Combo.java,localizable
263620,N/A,not-localizable
262922,N/A,not-localizable
264019,Display.java,localizable
264255,N/A,not-localizable
264553,N/A,not-localizable
263563,N/A,not-localizable
257188,N/A,not-localizable
263971,N/A,not-localizable
264705,TextLayout.java,localizable
262978,N/A,not-localizable
264212,N/A,not-localizable
264764,N/A,not-localizable
264703,N/A,not-localizable
264762,Table.java,localizable
262968,N/A,not-localizable
263999,N/A,not-localizable
265188,N/A,not-localizable
263518,N/A,not-localizable
252251,N/A,not-localizable
264425,N/A,not-localizable
265326,N/A,not-localizable
265427,N/A,not-localizable
265393,N/A,not-localizable
264399,Control.java,localizable
265606,N/A,not-localizable
265570,N/A,not-localizable
265897,N/A,not-localizable
265481,N/A,not-localizable
265991,N/A,not-localizable
261732,N/A,not-localizable
266180,N/A,not-localizable
253075,N/A,not-localizable
266370,N/A,not-localizable
266499,Canvas.java,localizable
266407,N/A,not-localizable
266344,N/A,not-localizable
266475,N/A,not-localizable
266625,N/A,not-localizable
266516,MacGeneratorUI.java,localizable
266883,N/A,not-localizable
261548,N/A,not-localizable
266549,N/A,not-localizable
266330,N/A,not-localizable
266828,N/A,not-localizable
266385,N/A,not-localizable
266405,N/A,not-localizable
254498,N/A,not-localizable
255000,N/A,not-localizable
267270,Composite.java,localizable
267196,N/A,not-localizable
267104,N/A,not-localizable
267138,N/A,not-localizable
267516,N/A,not-localizable
265947,N/A,not-localizable
267103,N/A,not-localizable
267752,Text.java,localizable
267841,N/A,not-localizable
267126,Safari.java,localizable
267450,N/A,not-localizable
266335,N/A,not-localizable
266203,N/A,not-localizable
267717,N/A,not-localizable
253060,N/A,not-localizable
268303,N/A,not-localizable
252416,N/A,not-localizable
268307,N/A,not-localizable
267886,N/A,not-localizable
268389,Sash.java,localizable
267174,N/A,not-localizable
268217,N/A,not-localizable
236630,N/A,not-localizable
267129,N/A,not-localizable
268543,N/A,not-localizable
253214,N/A,not-localizable
268613,N/A,not-localizable
268732,TXNBackground.java,localizable
267466,N/A,not-localizable
268787,OS.java,localizable
268410,N/A,not-localizable
253217,N/A,not-localizable
210871,N/A,not-localizable
268853,N/A,not-localizable
269031,Image.java,localizable
268649,N/A,not-localizable
269106,N/A,not-localizable
269305,N/A,not-localizable
262694,N/A,not-localizable
269506,N/A,not-localizable
269533,N/A,not-localizable
213185,N/A,not-localizable
267468,N/A,not-localizable
269599,TextEditor.java,localizable
268745,N/A,not-localizable
267895,N/A,not-localizable
269606,N/A,not-localizable
269950,N/A,not-localizable
268724,N/A,not-localizable
222863,N/A,not-localizable
270140,N/A,not-localizable
270177,N/A,not-localizable
268181,N/A,not-localizable
242388,N/A,not-localizable
263589,N/A,not-localizable
136515,N/A,not-localizable
266974,N/A,not-localizable
270179,N/A,not-localizable
226973,N/A,not-localizable
268651,N/A,not-localizable
239477,N/A,not-localizable
185204,CTabItem.java,localizable
270654,N/A,not-localizable
270663,N/A,not-localizable
270861,N/A,not-localizable
270544,N/A,not-localizable
270880,N/A,not-localizable
271017,SwtTestCase.java,localizable
271027,N/A,not-localizable
240033,N/A,not-localizable
271026,N/A,not-localizable
270406,N/A,not-localizable
271179,N/A,not-localizable
270670,N/A,not-localizable
271336,N/A,not-localizable
270954,N/A,not-localizable
259687,N/A,not-localizable
271634,N/A,not-localizable
267507,N/A,not-localizable
253229,N/A,not-localizable
188320,N/A,not-localizable
271697,N/A,not-localizable
271904,N/A,not-localizable
222783,N/A,not-localizable
272259,N/A,not-localizable
267038,N/A,not-localizable
269566,N/A,not-localizable
253056,N/A,not-localizable
272616,N/A,not-localizable
272631,GC.java,localizable
267680,N/A,not-localizable
272710,N/A,not-localizable
272827,Text.java,localizable
272868,N/A,not-localizable
271692,N/A,not-localizable
272989,N/A,not-localizable
272833,N/A,not-localizable
271691,N/A,not-localizable
254497,N/A,not-localizable
272834,N/A,not-localizable
273095,N/A,not-localizable
273083,N/A,not-localizable
273117,N/A,not-localizable
272046,N/A,not-localizable
273280,N/A,not-localizable
271384,N/A,not-localizable
268529,N/A,not-localizable
271310,N/A,not-localizable
273313,N/A,not-localizable
272412,N/A,not-localizable
273521,N/A,not-localizable
273631,N/A,not-localizable
273919,N/A,not-localizable
273492,Display.java,localizable
273939,N/A,not-localizable
258391,N/A,not-localizable
273635,N/A,not-localizable
272276,N/A,not-localizable
274295,N/A,not-localizable
264560,N/A,not-localizable
274230,N/A,not-localizable
274538,N/A,not-localizable
274188,N/A,not-localizable
274302,N/A,not-localizable
274169,N/A,not-localizable
274344,N/A,not-localizable
273661,N/A,not-localizable
236808,N/A,not-localizable
274022,N/A,not-localizable
274696,N/A,not-localizable
274271,N/A,not-localizable
274931,Program.java,localizable
274890,N/A,not-localizable
245278,N/A,not-localizable
272401,N/A,not-localizable
274274,N/A,not-localizable
271029,N/A,not-localizable
273099,N/A,not-localizable
274161,N/A,not-localizable
274141,N/A,not-localizable
275207,N/A,not-localizable
270495,N/A,not-localizable
273354,N/A,not-localizable
254861,N/A,not-localizable
274385,N/A,not-localizable
262981,N/A,not-localizable
273953,N/A,not-localizable
270316,N/A,not-localizable
270676,N/A,not-localizable
275459,N/A,not-localizable
267884,N/A,not-localizable
180176,N/A,not-localizable
275484,N/A,not-localizable
274001,N/A,not-localizable
266172,N/A,not-localizable
275681,DialogTab.java,localizable
268503,N/A,not-localizable
269413,N/A,not-localizable
275913,N/A,not-localizable
275631,N/A,not-localizable
275552,N/A,not-localizable
275875,N/A,not-localizable
275945,N/A,not-localizable
276131,N/A,not-localizable
276826,AllTests.java,localizable
276760,N/A,not-localizable
276683,N/A,not-localizable
276553,N/A,not-localizable
276531,N/A,not-localizable
276516,N/A,not-localizable
276485,N/A,not-localizable
276854,N/A,not-localizable
276506,N/A,not-localizable
277173,N/A,not-localizable
276569,Control.java,localizable
277195,FileDialog.java,localizable
277175,N/A,not-localizable
277193,N/A,not-localizable
277285,N/A,not-localizable
276564,Library.java,localizable
277314,N/A,not-localizable
277235,AccessibleObject.java,localizable
277668,N/A,not-localizable
273570,Program.java,localizable
277437,N/A,not-localizable
277631,N/A,not-localizable
261206,N/A,not-localizable
277442,StyledText.java,localizable
277268,N/A,not-localizable
277539,N/A,not-localizable
278413,N/A,not-localizable
279042,N/A,not-localizable
279501,N/A,not-localizable
280976,N/A,not-localizable
281011,N/A,not-localizable
276178,N/A,not-localizable
277474,N/A,not-localizable
245572,N/A,not-localizable
77217,N/A,not-localizable
279313,N/A,not-localizable
279329,N/A,not-localizable
277888,N/A,not-localizable
277377,N/A,not-localizable
278370,N/A,not-localizable
278981,N/A,not-localizable
280921,N/A,not-localizable
275589,N/A,not-localizable
278780,Menu.java,localizable
173888,N/A,not-localizable
277315,N/A,not-localizable
275617,N/A,not-localizable
280708,N/A,not-localizable
278376,N/A,not-localizable
283346,N/A,not-localizable
277438,N/A,not-localizable
278625,N/A,not-localizable
279676,Display.java,localizable
277567,N/A,not-localizable
279917,N/A,not-localizable
281352,N/A,not-localizable
283313,N/A,not-localizable
277454,N/A,not-localizable
283958,N/A,not-localizable
279273,N/A,not-localizable
283688,N/A,not-localizable
278982,N/A,not-localizable
282441,N/A,not-localizable
278959,N/A,not-localizable
278782,N/A,not-localizable
273850,N/A,not-localizable
277356,Tree.java,localizable
279712,N/A,not-localizable
283108,N/A,not-localizable
275900,N/A,not-localizable
276110,N/A,not-localizable
283850,N/A,not-localizable
281725,N/A,not-localizable
65796,N/A,not-localizable
273678,N/A,not-localizable
280569,N/A,not-localizable
284993,N/A,not-localizable
279877,N/A,not-localizable
278944,N/A,not-localizable
285656,N/A,not-localizable
279013,N/A,not-localizable
108792,N/A,not-localizable
271703,N/A,not-localizable
286113,N/A,not-localizable
282998,N/A,not-localizable
268789,N/A,not-localizable
36802,N/A,not-localizable
285641,N/A,not-localizable
68194,N/A,not-localizable
280537,Table.java,localizable
279052,N/A,not-localizable
279441,N/A,not-localizable
251270,N/A,not-localizable
262925,N/A,not-localizable
285773,N/A,not-localizable
276892,N/A,not-localizable
286687,N/A,not-localizable
286763,N/A,not-localizable
271765,N/A,not-localizable
286063,N/A,not-localizable
214807,N/A,not-localizable
270531,N/A,not-localizable
287119,N/A,not-localizable
142490,N/A,not-localizable
287278,Display.java,localizable
278704,N/A,not-localizable
274532,N/A,not-localizable
278489,N/A,not-localizable
276416,N/A,not-localizable
287149,FileDialog.java,localizable
278886,N/A,not-localizable
218562,Decorations.java,localizable
287694,Spinner.java,localizable
287665,N/A,not-localizable
284858,N/A,not-localizable
287495,N/A,not-localizable
288146,N/A,not-localizable
283217,N/A,not-localizable
281695,N/A,not-localizable
288480,N/A,not-localizable
288452,N/A,not-localizable
288856,N/A,not-localizable
277072,N/A,not-localizable
287307,N/A,not-localizable
289219,N/A,not-localizable
288857,N/A,not-localizable
133133,N/A,not-localizable
275070,N/A,not-localizable
289974,N/A,not-localizable
148532,N/A,not-localizable
279356,N/A,not-localizable
288506,N/A,not-localizable
289467,N/A,not-localizable
289470,N/A,not-localizable
202414,N/A,not-localizable
84620,N/A,not-localizable
277714,N/A,not-localizable
289244,N/A,not-localizable
289401,N/A,not-localizable
287234,Table.java,localizable
290125,StyledText.java,localizable
290204,N/A,not-localizable
290240,N/A,not-localizable
290216,SWT_AWT.java,localizable
290397,N/A,not-localizable
290320,N/A,not-localizable
142593,Table.java,localizable
279408,N/A,not-localizable
232560,N/A,not-localizable
228695,N/A,not-localizable
290635,N/A,not-localizable
289612,N/A,not-localizable
278132,N/A,not-localizable
290759,N/A,not-localizable
291030,N/A,not-localizable
280277,N/A,not-localizable
204582,N/A,not-localizable
291229,N/A,not-localizable
60387,N/A,not-localizable
289752,N/A,not-localizable
291354,N/A,not-localizable
291307,N/A,not-localizable
264398,N/A,not-localizable
291209,N/A,not-localizable
288474,N/A,not-localizable
291726,N/A,not-localizable
291724,N/A,not-localizable
291918,N/A,not-localizable
277355,N/A,not-localizable
288964,N/A,not-localizable
292119,N/A,not-localizable
291788,N/A,not-localizable
292187,N/A,not-localizable
291486,N/A,not-localizable
292321,N/A,not-localizable
275979,N/A,not-localizable
72872,N/A,not-localizable
211983,N/A,not-localizable
292333,N/A,not-localizable
53184,N/A,not-localizable
290568,N/A,not-localizable
136932,N/A,not-localizable
235554,N/A,not-localizable
274432,N/A,not-localizable
281383,N/A,not-localizable
278081,N/A,not-localizable
286040,N/A,not-localizable
293315,N/A,not-localizable
293490,N/A,not-localizable
72905,N/A,not-localizable
292281,N/A,not-localizable
293513,N/A,not-localizable
288468,Tree.java,localizable
294053,N/A,not-localizable
294171,N/A,not-localizable
292227,N/A,not-localizable
294335,N/A,not-localizable
294308,N/A,not-localizable
260407,N/A,not-localizable
294368,N/A,not-localizable
295232,N/A,not-localizable
295368,Widget.java,localizable
295513,N/A,not-localizable
295681,N/A,not-localizable
274963,N/A,not-localizable
295856,N/A,not-localizable
295774,N/A,not-localizable
185202,CTabFolder.java,localizable
188440,N/A,not-localizable
290395,N/A,not-localizable
291128,N/A,not-localizable
188372,N/A,not-localizable
295185,N/A,not-localizable
297507,N/A,not-localizable
297823,N/A,not-localizable
297911,N/A,not-localizable
298424,N/A,not-localizable
297605,PromptService2.java,localizable
297477,N/A,not-localizable
296284,N/A,not-localizable
246505,N/A,not-localizable
294542,N/A,not-localizable
299436,N/A,not-localizable
299302,N/A,not-localizable
280005,N/A,not-localizable
119192,N/A,not-localizable
295959,N/A,not-localizable
298805,N/A,not-localizable
298473,N/A,not-localizable
299686,N/A,not-localizable
298612,N/A,not-localizable
299094,N/A,not-localizable
300056,N/A,not-localizable
299241,N/A,not-localizable
300070,Display.java,localizable
295483,N/A,not-localizable
293931,N/A,not-localizable
252390,N/A,not-localizable
300641,Accessible.java,localizable
301091,Accessible.java,localizable
301018,N/A,not-localizable
298942,N/A,not-localizable
279454,N/A,not-localizable
185934,N/A,not-localizable
294986,N/A,not-localizable
301863,PrintDialog.java,localizable
301684,N/A,not-localizable
302053,N/A,not-localizable
69814,StyledText.java,localizable
301212,N/A,not-localizable
271298,N/A,not-localizable
225401,N/A,not-localizable
302861,N/A,not-localizable
298435,N/A,not-localizable
285223,N/A,not-localizable
260533,N/A,not-localizable
300995,N/A,not-localizable
301911,N/A,not-localizable
302950,N/A,not-localizable
303499,N/A,not-localizable
304677,ACC.java,localizable
304750,N/A,not-localizable
304802,N/A,not-localizable
304606,N/A,not-localizable
303487,Program.java,localizable
302972,N/A,not-localizable
305070,N/A,not-localizable
305536,N/A,not-localizable
305537,N/A,not-localizable
305444,N/A,not-localizable
305553,N/A,not-localizable
304093,DragSource.java,localizable
305704,N/A,not-localizable
305335,N/A,not-localizable
305294,N/A,not-localizable
305332,TaskItem.java,localizable
305230,N/A,not-localizable
305186,N/A,not-localizable
305095,N/A,not-localizable
36806,N/A,not-localizable
297480,N/A,not-localizable
294737,N/A,not-localizable
303263,N/A,not-localizable
305224,N/A,not-localizable
295482,N/A,not-localizable
307403,N/A,not-localizable
213050,N/A,not-localizable
212594,N/A,not-localizable
305096,N/A,not-localizable
305795,N/A,not-localizable
307947,N/A,not-localizable
307681,N/A,not-localizable
292665,N/A,not-localizable
308381,N/A,not-localizable
308057,N/A,not-localizable
308500,N/A,not-localizable
290373,N/A,not-localizable
298143,N/A,not-localizable
308724,Text.java,localizable
308445,N/A,not-localizable
304780,N/A,not-localizable
308329,N/A,not-localizable
247216,N/A,not-localizable
308496,N/A,not-localizable
303818,N/A,not-localizable
291253,N/A,not-localizable
308270,N/A,not-localizable
288824,N/A,not-localizable
107337,N/A,not-localizable
310083,N/A,not-localizable
310290,N/A,not-localizable
310401,N/A,not-localizable
283503,N/A,not-localizable
310660,TextLayout.java,localizable
310707,N/A,not-localizable
310912,N/A,not-localizable
311228,N/A,not-localizable
311231,N/A,not-localizable
311216,N/A,not-localizable
311129,N/A,not-localizable
310932,N/A,not-localizable
305433,N/A,not-localizable
310648,N/A,not-localizable
282229,N/A,not-localizable
311302,N/A,not-localizable
311292,N/A,not-localizable
311303,N/A,not-localizable
311466,N/A,not-localizable
311462,N/A,not-localizable
311602,N/A,not-localizable
291749,N/A,not-localizable
311632,N/A,not-localizable
311746,N/A,not-localizable
310636,N/A,not-localizable
311631,N/A,not-localizable
311881,Link.java,localizable
311687,N/A,not-localizable
291326,Display.java,localizable
311819,N/A,not-localizable
309570,N/A,not-localizable
298744,N/A,not-localizable
288669,N/A,not-localizable
311974,N/A,not-localizable
312097,N/A,not-localizable
311973,N/A,not-localizable
312112,N/A,not-localizable
277098,N/A,not-localizable
309753,TreeItem.java,localizable
118049,N/A,not-localizable
312528,Accessible.java,localizable
312359,N/A,not-localizable
307991,N/A,not-localizable
312722,N/A,not-localizable
311809,N/A,not-localizable
312810,N/A,not-localizable
313182,N/A,not-localizable
312956,N/A,not-localizable
309907,N/A,not-localizable
313197,Table.java,localizable
312734,N/A,not-localizable
313223,N/A,not-localizable
313424,Control.java,localizable
313444,N/A,not-localizable
312346,N/A,not-localizable
312927,N/A,not-localizable
313787,N/A,not-localizable
311817,N/A,not-localizable
312315,N/A,not-localizable
313937,N/A,not-localizable
314066,N/A,not-localizable
314079,N/A,not-localizable
313711,N/A,not-localizable
314064,N/A,not-localizable
313594,N/A,not-localizable
314432,N/A,not-localizable
315326,N/A,not-localizable
314914,N/A,not-localizable
312830,N/A,not-localizable
316811,N/A,not-localizable
317051,N/A,not-localizable
317782,TextTransfer.java,localizable
313593,Accessible.java,localizable
317390,N/A,not-localizable
313121,N/A,not-localizable
294860,N/A,not-localizable
315894,N/A,not-localizable
314243,N/A,not-localizable
316938,N/A,not-localizable
294761,N/A,not-localizable
315932,N/A,not-localizable
309269,N/A,not-localizable
313740,N/A,not-localizable
319582,N/A,not-localizable
218929,N/A,not-localizable
