bug_id,fixed_file,decision
87258,N/A,not-localizable
135884,N/A,not-localizable
93200,N/A,not-localizable
128843,N/A,not-localizable
94705,N/A,not-localizable
99948,N/A,not-localizable
129336,N/A,not-localizable
126351,N/A,not-localizable
108030,A,localizable
107587,N/A,not-localizable
107373,N/A,not-localizable
138320,N/A,not-localizable
131284,N/A,not-localizable
100963,N/A,not-localizable
138628,N/A,not-localizable
133555,N/A,not-localizable
135816,N/A,not-localizable
138547,N/A,not-localizable
138639,N/A,not-localizable
138888,N/A,not-localizable
138875,N/A,not-localizable
138566,N/A,not-localizable
138880,N/A,not-localizable
138855,N/A,not-localizable
138943,N/A,not-localizable
101623,N/A,not-localizable
138937,N/A,not-localizable
133609,N/A,not-localizable
138930,N/A,not-localizable
129035,N/A,not-localizable
139158,N/A,not-localizable
139150,N/A,not-localizable
139175,N/A,not-localizable
139170,A,localizable
139691,N/A,not-localizable
139565,N/A,not-localizable
138767,N/A,not-localizable
139889,N/A,not-localizable
139436,N/A,not-localizable
139762,N/A,not-localizable
139741,N/A,not-localizable
139915,N/A,not-localizable
139822,N/A,not-localizable
139230,N/A,not-localizable
139145,N/A,not-localizable
138577,N/A,not-localizable
139677,N/A,not-localizable
139662,N/A,not-localizable
138944,N/A,not-localizable
139172,N/A,not-localizable
139639,N/A,not-localizable
140080,JavaNavigatorContentProvider,localizable
136746,N/A,not-localizable
139694,N/A,not-localizable
139905,N/A,not-localizable
139706,N/A,not-localizable
139932,N/A,not-localizable
140183,N/A,not-localizable
139668,N/A,not-localizable
139381,N/A,not-localizable
140164,N/A,not-localizable
140299,N/A,not-localizable
140292,N/A,not-localizable
140312,N/A,not-localizable
140291,N/A,not-localizable
140248,N/A,not-localizable
129725,TestElement,localizable
140289,N/A,not-localizable
140167,N/A,not-localizable
139899,N/A,not-localizable
140465,N/A,not-localizable
139933,N/A,not-localizable
140548,TestRunSession,localizable
140755,N/A,not-localizable
140332,N/A,not-localizable
140761,N/A,not-localizable
140982,N/A,not-localizable
140551,N/A,not-localizable
141213,N/A,not-localizable
140901,N/A,not-localizable
140553,N/A,not-localizable
141400,N/A,not-localizable
138972,N/A,not-localizable
142266,N/A,not-localizable
143171,N/A,not-localizable
141994,N/A,not-localizable
141527,N/A,not-localizable
143481,N/A,not-localizable
129929,N/A,not-localizable
141501,JarPackagerUtil,localizable
139142,N/A,not-localizable
144426,N/A,not-localizable
145784,BuildPathSupport,localizable
139007,N/A,not-localizable
140315,N/A,not-localizable
98069,N/A,not-localizable
141277,N/A,not-localizable
146813,N/A,not-localizable
129547,N/A,not-localizable
144941,ReorgPolicyFactory,localizable
147181,N/A,not-localizable
67589,N/A,not-localizable
144785,N/A,not-localizable
78929,N/A,not-localizable
139730,N/A,not-localizable
146532,N/A,not-localizable
93292,N/A,not-localizable
95232,N/A,not-localizable
77067,N/A,not-localizable
140111,N/A,not-localizable
99963,N/A,not-localizable
97280,N/A,not-localizable
105743,N/A,not-localizable
140214,PotentialProgrammingProblemsFix,localizable
148115,N/A,not-localizable
36195,N/A,not-localizable
10694,N/A,not-localizable
74979,N/A,not-localizable
148664,N/A,not-localizable
32936,N/A,not-localizable
148617,TextFileChange,localizable
148954,FindImplementorsAction,localizable
140777,N/A,not-localizable
144058,N/A,not-localizable
139000,ContextSensitiveImportRewriteContext,localizable
140565,N/A,not-localizable
144902,N/A,not-localizable
93121,N/A,not-localizable
100763,N/A,not-localizable
149114,N/A,not-localizable
148635,N/A,not-localizable
149440,N/A,not-localizable
148373,N/A,not-localizable
145028,N/A,not-localizable
149468,N/A,not-localizable
139961,N/A,not-localizable
144747,N/A,not-localizable
140416,N/A,not-localizable
104941,N/A,not-localizable
149496,N/A,not-localizable
149540,N/A,not-localizable
148419,N/A,not-localizable
149797,ConvertForLoopOperation,localizable
149800,N/A,not-localizable
147429,Autoboxing,localizable
149990,N/A,not-localizable
150083,N/A,not-localizable
139675,N/A,not-localizable
139938,N/A,not-localizable
150149,N/A,not-localizable
139732,N/A,not-localizable
148118,N/A,not-localizable
150481,N/A,not-localizable
67967,N/A,not-localizable
149954,N/A,not-localizable
150853,N/A,not-localizable
150698,N/A,not-localizable
150989,N/A,not-localizable
151190,DialogPackageExplorer,localizable
151062,N/A,not-localizable
151024,N/A,not-localizable
151280,JavaEditor,localizable
145733,N/A,not-localizable
21904,N/A,not-localizable
150159,N/A,not-localizable
149941,PropertiesFileDocumentProvider,localizable
150249,N/A,not-localizable
140163,N/A,not-localizable
50832,N/A,not-localizable
108121,N/A,not-localizable
94189,N/A,not-localizable
146116,BindingLabelProvider,localizable
151505,N/A,not-localizable
143073,OccurrencesSearchMenuAction,localizable
151853,N/A,not-localizable
105761,N/A,not-localizable
25793,JavaEditor,localizable
152384,N/A,not-localizable
151404,JavaOutlinePage,localizable
152604,N/A,not-localizable
133810,N/A,not-localizable
132827,N/A,not-localizable
151773,N/A,not-localizable
147079,N/A,not-localizable
78416,N/A,not-localizable
153050,N/A,not-localizable
153072,N/A,not-localizable
153113,N/A,not-localizable
153143,N/A,not-localizable
153108,N/A,not-localizable
153287,N/A,not-localizable
113266,N/A,not-localizable
31815,N/A,not-localizable
138910,JUnitMainTab,localizable
153068,N/A,not-localizable
130472,N/A,not-localizable
153449,N/A,not-localizable
153421,N/A,not-localizable
153245,N/A,not-localizable
145138,JavaContentAssistInvocationContext,localizable
148081,N/A,not-localizable
154044,N/A,not-localizable
153077,N/A,not-localizable
154196,N/A,not-localizable
153078,N/A,not-localizable
154193,N/A,not-localizable
144410,N/A,not-localizable
154215,N/A,not-localizable
151611,N/A,not-localizable
153299,N/A,not-localizable
140771,N/A,not-localizable
154518,N/A,not-localizable
154534,N/A,not-localizable
154103,N/A,not-localizable
154037,N/A,not-localizable
154609,N/A,not-localizable
154337,N/A,not-localizable
154939,N/A,not-localizable
154840,N/A,not-localizable
154936,N/A,not-localizable
136353,N/A,not-localizable
72354,N/A,not-localizable
136915,N/A,not-localizable
83221,N/A,not-localizable
156239,PackageExplorerContentProvider,localizable
3537,N/A,not-localizable
99694,N/A,not-localizable
60724,N/A,not-localizable
156352,N/A,not-localizable
155435,N/A,not-localizable
156822,N/A,not-localizable
156911,N/A,not-localizable
157276,N/A,not-localizable
156842,N/A,not-localizable
121049,N/A,not-localizable
156513,N/A,not-localizable
73401,N/A,not-localizable
157203,TextEditBasedChange,localizable
157468,N/A,not-localizable
157480,N/A,not-localizable
157809,N/A,not-localizable
157860,N/A,not-localizable
157767,N/A,not-localizable
157967,N/A,not-localizable
157812,N/A,not-localizable
157774,N/A,not-localizable
157765,N/A,not-localizable
157807,N/A,not-localizable
157772,N/A,not-localizable
92579,N/A,not-localizable
157639,N/A,not-localizable
158274,ListDialogField,localizable
158375,N/A,not-localizable
147941,N/A,not-localizable
149467,N/A,not-localizable
159456,N/A,not-localizable
159073,N/A,not-localizable
159100,N/A,not-localizable
151408,N/A,not-localizable
159424,N/A,not-localizable
159462,N/A,not-localizable
159638,N/A,not-localizable
159802,N/A,not-localizable
160045,ContentAssistProcessor,localizable
158207,N/A,not-localizable
159337,N/A,not-localizable
160218,N/A,not-localizable
80000,N/A,not-localizable
159449,N/A,not-localizable
160283,N/A,not-localizable
160312,N/A,not-localizable
160270,N/A,not-localizable
157796,N/A,not-localizable
160521,N/A,not-localizable
159699,N/A,not-localizable
160858,N/A,not-localizable
159884,N/A,not-localizable
157791,N/A,not-localizable
160966,N/A,not-localizable
107496,N/A,not-localizable
161359,N/A,not-localizable
161395,N/A,not-localizable
161282,N/A,not-localizable
153247,N/A,not-localizable
161672,N/A,not-localizable
161713,N/A,not-localizable
149633,DocumentLineDifferInitializationTest,localizable
160860,N/A,not-localizable
161414,N/A,not-localizable
161444,N/A,not-localizable
161577,N/A,not-localizable
161910,N/A,not-localizable
65841,N/A,not-localizable
162045,N/A,not-localizable
162179,N/A,not-localizable
161617,N/A,not-localizable
162374,N/A,not-localizable
162434,N/A,not-localizable
162530,N/A,not-localizable
162548,N/A,not-localizable
162960,N/A,not-localizable
162892,N/A,not-localizable
162867,N/A,not-localizable
162895,N/A,not-localizable
163044,N/A,not-localizable
163038,N/A,not-localizable
162871,N/A,not-localizable
162890,N/A,not-localizable
163495,N/A,not-localizable
76638,N/A,not-localizable
162911,N/A,not-localizable
162908,N/A,not-localizable
162914,N/A,not-localizable
155003,JavaElementLabels,localizable
163799,N/A,not-localizable
163454,N/A,not-localizable
163709,N/A,not-localizable
163192,N/A,not-localizable
164318,N/A,not-localizable
139140,N/A,not-localizable
40478,N/A,not-localizable
164472,N/A,not-localizable
162395,N/A,not-localizable
113592,N/A,not-localizable
164943,N/A,not-localizable
163906,N/A,not-localizable
163804,N/A,not-localizable
165015,N/A,not-localizable
164779,N/A,not-localizable
64307,N/A,not-localizable
70728,N/A,not-localizable
96910,AbstractSpellDictionary,localizable
89107,N/A,not-localizable
165211,N/A,not-localizable
165520,N/A,not-localizable
142508,RefactoringScanner,localizable
165798,N/A,not-localizable
165646,N/A,not-localizable
133517,N/A,not-localizable
119251,N/A,not-localizable
166222,N/A,not-localizable
75353,N/A,not-localizable
158292,PerfTestSuite,localizable
165689,N/A,not-localizable
167049,N/A,not-localizable
163050,N/A,not-localizable
167215,N/A,not-localizable
166519,N/A,not-localizable
166961,N/A,not-localizable
166966,N/A,not-localizable
167622,N/A,not-localizable
167570,N/A,not-localizable
167634,TestElement,localizable
167644,N/A,not-localizable
167554,N/A,not-localizable
167616,N/A,not-localizable
167646,N/A,not-localizable
167663,N/A,not-localizable
167714,N/A,not-localizable
167706,N/A,not-localizable
168104,N/A,not-localizable
139805,N/A,not-localizable
168412,N/A,not-localizable
75843,N/A,not-localizable
167682,N/A,not-localizable
164626,N/A,not-localizable
168209,N/A,not-localizable
168007,N/A,not-localizable
168032,N/A,not-localizable
163121,N/A,not-localizable
168834,N/A,not-localizable
167826,N/A,not-localizable
169362,N/A,not-localizable
168691,N/A,not-localizable
169166,N/A,not-localizable
169446,N/A,not-localizable
153055,N/A,not-localizable
125504,N/A,not-localizable
169331,N/A,not-localizable
99738,N/A,not-localizable
152176,SerialVersionLaunchConfigurationDelegate,localizable
162882,N/A,not-localizable
168847,SurroundWithActionGroup,localizable
169831,N/A,not-localizable
154787,N/A,not-localizable
162573,N/A,not-localizable
158041,N/A,not-localizable
169840,N/A,not-localizable
162540,N/A,not-localizable
169608,C,localizable
163789,N/A,not-localizable
169932,N/A,not-localizable
157784,N/A,not-localizable
169365,N/A,not-localizable
164831,N/A,not-localizable
163443,N/A,not-localizable
170191,N/A,not-localizable
170197,BuildPathSupport,localizable
170192,N/A,not-localizable
169984,N/A,not-localizable
170124,N/A,not-localizable
163806,N/A,not-localizable
157798,N/A,not-localizable
170552,N/A,not-localizable
170629,N/A,not-localizable
129973,N/A,not-localizable
170819,JavaElementImageProvider,localizable
170717,N/A,not-localizable
171073,N/A,not-localizable
171359,N/A,not-localizable
157479,N/A,not-localizable
171058,N/A,not-localizable
171525,N/A,not-localizable
170884,N/A,not-localizable
170885,N/A,not-localizable
171049,VariableBlock,localizable
170061,ResourceDescription,localizable
110599,N/A,not-localizable
49412,N/A,not-localizable
163347,N/A,not-localizable
172516,CPVariableElement,localizable
92322,N/A,not-localizable
173014,N/A,not-localizable
173055,N/A,not-localizable
173021,N/A,not-localizable
173043,N/A,not-localizable
173031,WorkingSetModel,localizable
173421,N/A,not-localizable
173295,N/A,not-localizable
173767,N/A,not-localizable
172944,PackageExplorerContentProvider,localizable
173012,N/A,not-localizable
173018,N/A,not-localizable
173492,N/A,not-localizable
173020,N/A,not-localizable
173053,N/A,not-localizable
83706,N/A,not-localizable
174579,N/A,not-localizable
150244,N/A,not-localizable
164677,N/A,not-localizable
175180,N/A,not-localizable
171797,N/A,not-localizable
175459,N/A,not-localizable
175496,N/A,not-localizable
175534,ScrolledPageContent,localizable
175575,N/A,not-localizable
175699,N/A,not-localizable
153407,N/A,not-localizable
175710,N/A,not-localizable
175498,N/A,not-localizable
175827,TightSourceRangeComputer,localizable
175495,N/A,not-localizable
172142,N/A,not-localizable
154667,N/A,not-localizable
175700,N/A,not-localizable
170237,N/A,not-localizable
134257,N/A,not-localizable
175850,FilteredTypesSelectionDialog,localizable
174405,N/A,not-localizable
176595,N/A,not-localizable
176210,N/A,not-localizable
174327,N/A,not-localizable
176536,N/A,not-localizable
176742,ParameterizedType,localizable
176837,N/A,not-localizable
153044,N/A,not-localizable
177339,N/A,not-localizable
144469,N/A,not-localizable
177347,N/A,not-localizable
177359,N/A,not-localizable
130890,N/A,not-localizable
170310,N/A,not-localizable
177749,AbstractReusableInformationControlCreator,localizable
177502,N/A,not-localizable
82296,N/A,not-localizable
61817,N/A,not-localizable
178440,N/A,not-localizable
172314,N/A,not-localizable
179022,N/A,not-localizable
179018,N/A,not-localizable
172284,N/A,not-localizable
178819,N/A,not-localizable
179460,N/A,not-localizable
87522,N/A,not-localizable
179696,N/A,not-localizable
179729,N/A,not-localizable
141517,N/A,not-localizable
173770,N/A,not-localizable
173438,N/A,not-localizable
179056,N/A,not-localizable
148313,N/A,not-localizable
165758,N/A,not-localizable
180406,PackageExplorerActionProvider,localizable
180497,N/A,not-localizable
147767,N/A,not-localizable
179689,N/A,not-localizable
178730,N/A,not-localizable
133277,N/A,not-localizable
60557,N/A,not-localizable
181157,N/A,not-localizable
181160,CleanUpAction,localizable
92095,N/A,not-localizable
177709,N/A,not-localizable
178508,N/A,not-localizable
181193,N/A,not-localizable
181758,N/A,not-localizable
130725,N/A,not-localizable
133530,N/A,not-localizable
176282,N/A,not-localizable
171099,N/A,not-localizable
181915,N/A,not-localizable
135298,N/A,not-localizable
137114,N/A,not-localizable
181805,N/A,not-localizable
178744,N/A,not-localizable
97200,N/A,not-localizable
151988,N/A,not-localizable
173079,N/A,not-localizable
181941,N/A,not-localizable
182458,N/A,not-localizable
182341,N/A,not-localizable
178484,N/A,not-localizable
181188,N/A,not-localizable
182725,N/A,not-localizable
79764,N/A,not-localizable
173081,N/A,not-localizable
182923,N/A,not-localizable
176502,N/A,not-localizable
182739,N/A,not-localizable
182948,N/A,not-localizable
182520,N/A,not-localizable
58779,N/A,not-localizable
183010,FilteredTypesSelectionDialog,localizable
154447,N/A,not-localizable
183142,N/A,not-localizable
154471,N/A,not-localizable
182993,N/A,not-localizable
182921,N/A,not-localizable
182866,N/A,not-localizable
149775,N/A,not-localizable
120269,N/A,not-localizable
173425,CleanUpSaveParticipantPreferenceConfiguration,localizable
183576,N/A,not-localizable
178945,N/A,not-localizable
180929,N/A,not-localizable
183617,N/A,not-localizable
175244,N/A,not-localizable
68357,N/A,not-localizable
183513,N/A,not-localizable
183149,N/A,not-localizable
97006,N/A,not-localizable
183685,N/A,not-localizable
177796,N/A,not-localizable
174275,N/A,not-localizable
183857,PackageExplorerPart,localizable
162549,N/A,not-localizable
178335,N/A,not-localizable
171770,N/A,not-localizable
170239,N/A,not-localizable
184193,N/A,not-localizable
184197,N/A,not-localizable
143025,N/A,not-localizable
182716,N/A,not-localizable
183093,N/A,not-localizable
183925,N/A,not-localizable
96490,N/A,not-localizable
102287,N/A,not-localizable
162541,N/A,not-localizable
173189,N/A,not-localizable
184444,N/A,not-localizable
181830,N/A,not-localizable
22243,N/A,not-localizable
178503,N/A,not-localizable
180241,N/A,not-localizable
153881,N/A,not-localizable
141253,N/A,not-localizable
179316,N/A,not-localizable
153115,N/A,not-localizable
154043,N/A,not-localizable
185100,N/A,not-localizable
90849,N/A,not-localizable
185058,N/A,not-localizable
185163,N/A,not-localizable
184971,N/A,not-localizable
184829,N/A,not-localizable
185178,N/A,not-localizable
185169,N/A,not-localizable
184408,N/A,not-localizable
185527,N/A,not-localizable
185397,N/A,not-localizable
185637,N/A,not-localizable
185359,N/A,not-localizable
185330,N/A,not-localizable
165533,N/A,not-localizable
185177,N/A,not-localizable
166872,N/A,not-localizable
185332,N/A,not-localizable
185788,N/A,not-localizable
185334,N/A,not-localizable
184296,N/A,not-localizable
114582,N/A,not-localizable
85817,N/A,not-localizable
185124,N/A,not-localizable
186110,N/A,not-localizable
143413,N/A,not-localizable
151187,DialogPackageExplorer,localizable
186061,SnippetFinder,localizable
185069,N/A,not-localizable
185377,N/A,not-localizable
185376,N/A,not-localizable
185743,N/A,not-localizable
186161,N/A,not-localizable
186153,N/A,not-localizable
162856,N/A,not-localizable
178013,ChangeExceptionHandler,localizable
186087,N/A,not-localizable
153066,N/A,not-localizable
185452,N/A,not-localizable
186291,N/A,not-localizable
185172,N/A,not-localizable
186554,N/A,not-localizable
185457,N/A,not-localizable
186275,N/A,not-localizable
186473,N/A,not-localizable
186754,N/A,not-localizable
185102,N/A,not-localizable
186796,N/A,not-localizable
186957,N/A,not-localizable
186959,N/A,not-localizable
186329,N/A,not-localizable
186967,N/A,not-localizable
185113,N/A,not-localizable
185871,N/A,not-localizable
185872,N/A,not-localizable
155814,N/A,not-localizable
185170,N/A,not-localizable
186976,N/A,not-localizable
185086,N/A,not-localizable
155834,N/A,not-localizable
126342,AbstractInformationControl,localizable
171022,N/A,not-localizable
178859,JavaSearchEditorOpener,localizable
187226,N/A,not-localizable
188262,N/A,not-localizable
186188,N/A,not-localizable
188313,N/A,not-localizable
187004,N/A,not-localizable
187306,N/A,not-localizable
188376,N/A,not-localizable
151683,N/A,not-localizable
188207,N/A,not-localizable
188130,BulletListBlock,localizable
116023,N/A,not-localizable
185694,N/A,not-localizable
188466,N/A,not-localizable
187824,N/A,not-localizable
186663,N/A,not-localizable
187265,N/A,not-localizable
188861,N/A,not-localizable
185745,N/A,not-localizable
188087,N/A,not-localizable
188914,N/A,not-localizable
188915,N/A,not-localizable
184502,N/A,not-localizable
188485,N/A,not-localizable
174349,N/A,not-localizable
185748,N/A,not-localizable
186334,N/A,not-localizable
189083,N/A,not-localizable
185759,N/A,not-localizable
188910,N/A,not-localizable
186975,TestVarArgsReordered,localizable
189620,N/A,not-localizable
189666,N/A,not-localizable
189672,N/A,not-localizable
189723,N/A,not-localizable
189314,N/A,not-localizable
189987,N/A,not-localizable
190781,N/A,not-localizable
185075,N/A,not-localizable
189628,N/A,not-localizable
190639,N/A,not-localizable
191222,OrganizeImportsAction,localizable
193200,N/A,not-localizable
191349,N/A,not-localizable
169407,N/A,not-localizable
190982,IntroduceParameterObjectRefactoring,localizable
190700,N/A,not-localizable
182108,N/A,not-localizable
193729,NewPackageCreationWizard,localizable
193795,JavadocHover,localizable
193798,N/A,not-localizable
194574,N/A,not-localizable
194636,N/A,not-localizable
194643,N/A,not-localizable
148011,N/A,not-localizable
194913,N/A,not-localizable
193312,N/A,not-localizable
193969,A,localizable
195432,N/A,not-localizable
191297,N/A,not-localizable
195547,N/A,not-localizable
70410,N/A,not-localizable
191862,N/A,not-localizable
176293,N/A,not-localizable
193482,N/A,not-localizable
191804,N/A,not-localizable
153689,N/A,not-localizable
195828,N/A,not-localizable
195808,N/A,not-localizable
190987,N/A,not-localizable
195423,N/A,not-localizable
195817,I,localizable
188864,CodeFormatterUtil,localizable
189284,N/A,not-localizable
79318,N/A,not-localizable
196334,RefactoringSearchEngine2,localizable
196303,N/A,not-localizable
196446,N/A,not-localizable
196340,N/A,not-localizable
196510,N/A,not-localizable
67124,N/A,not-localizable
196646,N/A,not-localizable
196631,N/A,not-localizable
147781,N/A,not-localizable
196093,N/A,not-localizable
55875,N/A,not-localizable
196788,N/A,not-localizable
195848,N/A,not-localizable
189638,N/A,not-localizable
196075,N/A,not-localizable
170182,A,localizable
197102,N/A,not-localizable
197142,N/A,not-localizable
197481,N/A,not-localizable
197483,N/A,not-localizable
36343,N/A,not-localizable
197626,N/A,not-localizable
197791,N/A,not-localizable
197722,RefactoringHistorySerializationTests,localizable
197934,N/A,not-localizable
196305,N/A,not-localizable
168515,N/A,not-localizable
197985,IReorgDestination,localizable
128785,N/A,not-localizable
71065,N/A,not-localizable
197951,N/A,not-localizable
34934,N/A,not-localizable
198392,N/A,not-localizable
198408,N/A,not-localizable
197933,N/A,not-localizable
198424,N/A,not-localizable
198421,N/A,not-localizable
198637,N/A,not-localizable
198586,N/A,not-localizable
198410,N/A,not-localizable
198643,N/A,not-localizable
198668,N/A,not-localizable
198670,N/A,not-localizable
198679,N/A,not-localizable
198678,N/A,not-localizable
198684,N/A,not-localizable
198700,N/A,not-localizable
198698,N/A,not-localizable
198786,N/A,not-localizable
198783,N/A,not-localizable
198792,N/A,not-localizable
198644,N/A,not-localizable
198895,PerformanceTestSuite,localizable
198919,MoveTest,localizable
198812,N/A,not-localizable
198918,N/A,not-localizable
198890,N/A,not-localizable
198689,N/A,not-localizable
198932,N/A,not-localizable
196307,N/A,not-localizable
199063,N/A,not-localizable
199023,N/A,not-localizable
199064,N/A,not-localizable
199045,N/A,not-localizable
199072,QualifiedIncrements,localizable
199376,N/A,not-localizable
198894,N/A,not-localizable
199055,N/A,not-localizable
199374,N/A,not-localizable
199067,N/A,not-localizable
164324,N/A,not-localizable
157069,N/A,not-localizable
176017,FilteredTypesSelectionDialog,localizable
199733,N/A,not-localizable
152142,N/A,not-localizable
153312,N/A,not-localizable
196300,N/A,not-localizable
185401,N/A,not-localizable
102590,N/A,not-localizable
199215,N/A,not-localizable
191753,N/A,not-localizable
199218,N/A,not-localizable
198375,N/A,not-localizable
198318,N/A,not-localizable
172491,N/A,not-localizable
200686,N/A,not-localizable
200685,JavaContext,localizable
200698,N/A,not-localizable
200456,AbstractJavaCompletionProposal,localizable
194220,N/A,not-localizable
200569,N/A,not-localizable
100266,N/A,not-localizable
189329,N/A,not-localizable
200801,N/A,not-localizable
195624,N/A,not-localizable
200917,N/A,not-localizable
190437,N/A,not-localizable
201203,SuppressWarningsSubProcessor,localizable
191193,N/A,not-localizable
201096,N/A,not-localizable
191208,TestRunSession,localizable
188728,N/A,not-localizable
189882,TestRunnerViewPart,localizable
96273,N/A,not-localizable
197842,N/A,not-localizable
201423,N/A,not-localizable
201085,SpellCheckEngine,localizable
201415,N/A,not-localizable
139818,JavadocSpecificsWizardPage,localizable
201590,N/A,not-localizable
196242,N/A,not-localizable
201698,N/A,not-localizable
199216,N/A,not-localizable
201908,N/A,not-localizable
158008,N/A,not-localizable
153252,N/A,not-localizable
132121,N/A,not-localizable
56946,N/A,not-localizable
202244,N/A,not-localizable
202266,N/A,not-localizable
202129,N/A,not-localizable
202273,N/A,not-localizable
202289,N/A,not-localizable
202402,N/A,not-localizable
135612,N/A,not-localizable
73244,N/A,not-localizable
202792,N/A,not-localizable
202373,N/A,not-localizable
202239,N/A,not-localizable
203040,N/A,not-localizable
202767,N/A,not-localizable
200942,N/A,not-localizable
199410,N/A,not-localizable
185482,N/A,not-localizable
202451,N/A,not-localizable
202918,N/A,not-localizable
203256,N/A,not-localizable
203263,N/A,not-localizable
203322,ReorgCorrectionsSubProcessor,localizable
120223,N/A,not-localizable
200850,N/A,not-localizable
202245,N/A,not-localizable
202145,N/A,not-localizable
203693,N/A,not-localizable
203695,N/A,not-localizable
203941,N/A,not-localizable
203735,N/A,not-localizable
203750,N/A,not-localizable
203764,N/A,not-localizable
203713,N/A,not-localizable
203846,N/A,not-localizable
204095,N/A,not-localizable
203719,N/A,not-localizable
204137,N/A,not-localizable
201929,N/A,not-localizable
204285,N/A,not-localizable
166761,N/A,not-localizable
201718,N/A,not-localizable
101225,N/A,not-localizable
204634,N/A,not-localizable
204642,ChangeParametersControl,localizable
194639,N/A,not-localizable
203605,N/A,not-localizable
204667,N/A,not-localizable
201063,N/A,not-localizable
204803,N/A,not-localizable
184559,N/A,not-localizable
201426,N/A,not-localizable
205256,N/A,not-localizable
205177,N/A,not-localizable
205308,N/A,not-localizable
205301,N/A,not-localizable
205314,N/A,not-localizable
204453,N/A,not-localizable
188597,N/A,not-localizable
205309,N/A,not-localizable
133614,N/A,not-localizable
141492,N/A,not-localizable
205556,N/A,not-localizable
205600,N/A,not-localizable
204274,N/A,not-localizable
202815,N/A,not-localizable
203757,N/A,not-localizable
205801,N/A,not-localizable
191009,N/A,not-localizable
205906,N/A,not-localizable
205908,N/A,not-localizable
205951,N/A,not-localizable
195552,N/A,not-localizable
183736,N/A,not-localizable
185333,N/A,not-localizable
189394,N/A,not-localizable
189398,N/A,not-localizable
189944,N/A,not-localizable
190188,N/A,not-localizable
163660,N/A,not-localizable
200016,N/A,not-localizable
206153,N/A,not-localizable
75800,N/A,not-localizable
186720,N/A,not-localizable
202914,N/A,not-localizable
53377,N/A,not-localizable
206617,N/A,not-localizable
79112,N/A,not-localizable
192045,N/A,not-localizable
207492,N/A,not-localizable
205723,N/A,not-localizable
63573,N/A,not-localizable
202221,N/A,not-localizable
206064,N/A,not-localizable
127533,N/A,not-localizable
206143,N/A,not-localizable
208002,N/A,not-localizable
208066,N/A,not-localizable
207928,N/A,not-localizable
206025,N/A,not-localizable
192805,N/A,not-localizable
208213,N/A,not-localizable
208568,CodeFormatFix,localizable
208752,N/A,not-localizable
207946,N/A,not-localizable
208868,N/A,not-localizable
