bug_id,fixed_file,decision
354022,N/A,not-localizable
353457,N/A,not-localizable
354947,DocumentParser,localizable
359332,N/A,not-localizable
362956,N/A,not-localizable
371684,N/A,not-localizable
371998,AspectTest,localizable
373195,CompilationAndWeavingContext,localizable
374745,N/A,not-localizable
374964,N/A,not-localizable
376139,N/A,not-localizable
376351,R,localizable
376990,N/A,not-localizable
382723,Foo,localizable
382189,N/A,not-localizable
384189,N/A,not-localizable
384398,N/A,not-localizable
386049,BasicFilter,localizable
387718,N/A,not-localizable
387444,N/A,not-localizable
384401,X,localizable
388971,N/A,not-localizable
389750,N/A,not-localizable
389752,N/A,not-localizable
389456,N/A,not-localizable
389967,N/A,not-localizable
391123,N/A,not-localizable
394234,N/A,not-localizable
395221,N/A,not-localizable
398588,N/A,not-localizable
399408,N/A,not-localizable
399590,N/A,not-localizable
394535,Bug,localizable
391384,N/A,not-localizable
318878,N/A,not-localizable
404594,N/A,not-localizable
404600,N/A,not-localizable
408721,N/A,not-localizable
407017,N/A,not-localizable
413378,N/A,not-localizable
368046,N/A,not-localizable
418129,Target,localizable
415266,N/A,not-localizable
419279,N/A,not-localizable
420210,N/A,not-localizable
423257,AspectX,localizable
