bug_id,fixed_file,decision
230365,N/A,not-localizable
157506,N/A,not-localizable
229983,N/A,not-localizable
197113,N/A,not-localizable
231163,WorkbenchStatusDialogManager,localizable
199179,WizardPageSupport,localizable
229789,N/A,not-localizable
225425,CompositeMap,localizable
232851,ResourceNavigator,localizable
232541,N/A,not-localizable
233285,N/A,not-localizable
232048,N/A,not-localizable
232997,N/A,not-localizable
234228,N/A,not-localizable
227721,ContentTypeDecorator,localizable
223976,N/A,not-localizable
232036,N/A,not-localizable
232489,N/A,not-localizable
234372,N/A,not-localizable
218249,N/A,not-localizable
232196,N/A,not-localizable
235179,N/A,not-localizable
228956,N/A,not-localizable
235845,N/A,not-localizable
235613,ShellPool,localizable
235819,N/A,not-localizable
236083,N/A,not-localizable
236324,N/A,not-localizable
137478,ProjectReferencePage,localizable
210491,FilteredItemsSelectionDialog,localizable
237884,MultiValidator,localizable
239015,N/A,not-localizable
236666,N/A,not-localizable
237163,UnmodifiableObservableValue,localizable
239260,N/A,not-localizable
239300,N/A,not-localizable
239523,N/A,not-localizable
226867,N/A,not-localizable
219946,N/A,not-localizable
237273,N/A,not-localizable
240363,N/A,not-localizable
240135,ErrorDialog,localizable
235354,N/A,not-localizable
241277,DefaultDetailsArea,localizable
228658,N/A,not-localizable
240381,N/A,not-localizable
233313,PreferencePage,localizable
241384,N/A,not-localizable
241209,N/A,not-localizable
242583,N/A,not-localizable
208160,RowLayoutFactory,localizable
242409,N/A,not-localizable
242411,N/A,not-localizable
242421,N/A,not-localizable
242427,ActionContributionItem,localizable
242446,ActionDelegateHandlerProxy,localizable
242760,N/A,not-localizable
242765,ContributedAction,localizable
240009,N/A,not-localizable
236605,N/A,not-localizable
235195,WizardPageSupport,localizable
242017,ButtonObservableValue,localizable
238909,MultiValidator,localizable
215941,N/A,not-localizable
242900,N/A,not-localizable
208804,N/A,not-localizable
243209,N/A,not-localizable
238162,IDEWorkbenchAdvisor,localizable
220559,N/A,not-localizable
217801,N/A,not-localizable
189529,N/A,not-localizable
161095,CommonDragAdapter,localizable
242466,N/A,not-localizable
236612,N/A,not-localizable
200316,N/A,not-localizable
242788,N/A,not-localizable
245437,PreferenceDialog,localizable
245710,N/A,not-localizable
246381,OperationHistoryActionHandler,localizable
246382,N/A,not-localizable
246383,N/A,not-localizable
246384,N/A,not-localizable
245761,N/A,not-localizable
246209,OpenStrategy,localizable
40632,N/A,not-localizable
246373,N/A,not-localizable
246959,N/A,not-localizable
247440,IWorkbenchPreferenceConstants,localizable
246612,FilteredTree,localizable
247651,N/A,not-localizable
247933,N/A,not-localizable
249272,N/A,not-localizable
218137,N/A,not-localizable
249435,CollapseAllHandler,localizable
249574,N/A,not-localizable
249378,ArrayContentProvider,localizable
249514,StructuredSelection,localizable
249281,N/A,not-localizable
242832,N/A,not-localizable
244145,UIJob,localizable
43573,N/A,not-localizable
247945,IWorkbenchPartReference,localizable
244047,N/A,not-localizable
84107,ISharedImages,localizable
230349,N/A,not-localizable
247818,WorkbenchStatusDialogManager,localizable
217761,N/A,not-localizable
251568,N/A,not-localizable
247720,N/A,not-localizable
251444,WorkbenchMenuService,localizable
38789,N/A,not-localizable
251257,N/A,not-localizable
251193,RectangleAnimation,localizable
219901,N/A,not-localizable
251001,N/A,not-localizable
241849,N/A,not-localizable
246105,N/A,not-localizable
236795,N/A,not-localizable
251995,N/A,not-localizable
251996,WorkbenchLabelProvider,localizable
251997,WizardsRegistryReader,localizable
201391,MultiPageEditorPart,localizable
134190,StatusLine,localizable
247731,MozillaBrowser,localizable
252117,N/A,not-localizable
97786,N/A,not-localizable
180392,NumberToStringConverter,localizable
242225,N/A,not-localizable
243347,TarFile,localizable
234345,N/A,not-localizable
246462,ControlObservableValue,localizable
252105,N/A,not-localizable
238452,MozillaBrowser,localizable
248392,N/A,not-localizable
252487,StringToNumberParser,localizable
252219,Snippet000HelloWorld,localizable
252497,N/A,not-localizable
240344,N/A,not-localizable
182122,CheckedTreeSelectionDialog,localizable
230394,N/A,not-localizable
251280,PixelConverter,localizable
252940,DialogPage,localizable
243612,N/A,not-localizable
252904,N/A,not-localizable
192633,N/A,not-localizable
253239,N/A,not-localizable
253773,TreeViewer,localizable
250136,BindingManager,localizable
250133,IContextService,localizable
128684,N/A,not-localizable
251517,ListEditor,localizable
189752,AbstractElementListSelectionDialog,localizable
250664,N/A,not-localizable
255314,N/A,not-localizable
56368,N/A,not-localizable
198941,N/A,not-localizable
232076,AbstractWorkingSetManager,localizable
254547,PluginDropAdapter,localizable
74298,N/A,not-localizable
254673,Window,localizable
255773,N/A,not-localizable
242789,N/A,not-localizable
242821,N/A,not-localizable
242819,N/A,not-localizable
254492,ILeveledImportStructureProvider,localizable
119085,N/A,not-localizable
256516,TabbedPropertySheetPage,localizable
229782,N/A,not-localizable
245155,N/A,not-localizable
256716,FilteredTree,localizable
249647,N/A,not-localizable
242208,N/A,not-localizable
181308,N/A,not-localizable
175069,ResourceInfoPage,localizable
182714,Perspective,localizable
256830,N/A,not-localizable
250651,CommandContributionItemParameter,localizable
2035,N/A,not-localizable
238397,DefaultOperationHistory,localizable
249442,N/A,not-localizable
49316,Workbench,localizable
141690,FilteredTree,localizable
256801,N/A,not-localizable
257179,N/A,not-localizable
247806,N/A,not-localizable
248733,N/A,not-localizable
243758,ApplicationWindow,localizable
256556,N/A,not-localizable
257531,WorkbenchStatusDialogManager,localizable
257324,N/A,not-localizable
257723,N/A,not-localizable
257790,N/A,not-localizable
257752,IWorkbenchBrowserSupport,localizable
238738,N/A,not-localizable
250794,ErrorDialog,localizable
258794,N/A,not-localizable
100799,N/A,not-localizable
258826,TextState,localizable
258833,RadioState,localizable
258832,N/A,not-localizable
258153,CustomizePerspectiveDialog,localizable
248516,N/A,not-localizable
255229,ColumnViewerToolTipSupport,localizable
231327,N/A,not-localizable
211350,PerspectiveRegistry,localizable
259477,N/A,not-localizable
254936,WorkbenchPage,localizable
257956,N/A,not-localizable
257820,N/A,not-localizable
24521,N/A,not-localizable
259179,TabbedPropertySheetPage,localizable
260649,N/A,not-localizable
213139,N/A,not-localizable
260572,N/A,not-localizable
261037,N/A,not-localizable
261147,NavigatorContentServiceLabelProvider,localizable
250198,CommonNavigatorActionGroup,localizable
247294,ResourceDragAdapterAssistant,localizable
204837,N/A,not-localizable
261164,N/A,not-localizable
260937,N/A,not-localizable
220557,N/A,not-localizable
256561,N/A,not-localizable
240159,N/A,not-localizable
258810,N/A,not-localizable
259219,N/A,not-localizable
243270,N/A,not-localizable
254550,SaveAsDialog,localizable
259821,N/A,not-localizable
231627,N/A,not-localizable
228110,N/A,not-localizable
259553,N/A,not-localizable
261398,CocoaUIEnhancer,localizable
260904,Perspective,localizable
257094,MarkerHelpRegistry,localizable
250807,N/A,not-localizable
255076,N/A,not-localizable
261827,ContextService,localizable
261752,N/A,not-localizable
258352,ProgressManager,localizable
259536,N/A,not-localizable
238299,N/A,not-localizable
256764,DecoratingStyledCellLabelProvider,localizable
258934,N/A,not-localizable
248752,N/A,not-localizable
188380,N/A,not-localizable
258736,TreeViewer,localizable
256889,N/A,not-localizable
256422,WritableValue,localizable
252290,N/A,not-localizable
261852,N/A,not-localizable
189490,CommonNavigator,localizable
262101,GoIntoActionProvider,localizable
262222,Workbench,localizable
261018,N/A,not-localizable
241827,N/A,not-localizable
248343,N/A,not-localizable
125437,TextActionHandler,localizable
247758,N/A,not-localizable
249441,N/A,not-localizable
258860,N/A,not-localizable
262364,N/A,not-localizable
262392,CompositeMap,localizable
261861,N/A,not-localizable
262380,N/A,not-localizable
262706,CommonViewerSorter,localizable
262619,N/A,not-localizable
262707,CommonViewerSorter,localizable
256844,N/A,not-localizable
262962,N/A,not-localizable
262606,CommonNavigator,localizable
262935,N/A,not-localizable
252561,WizardNewProjectCreationPage,localizable
262877,ProjectExplorer,localizable
261506,N/A,not-localizable
263207,N/A,not-localizable
135971,N/A,not-localizable
263413,WidgetValueProperty,localizable
255734,DecoratingObservable,localizable
263544,N/A,not-localizable
261865,CommonDropAdapter,localizable
185569,CommonDragAdapter,localizable
240574,N/A,not-localizable
263852,N/A,not-localizable
263856,Thumbnails,localizable
263878,N/A,not-localizable
263819,N/A,not-localizable
211003,CommonNavigator,localizable
263898,Location,localizable
263927,SWTEventHelper,localizable
263984,N/A,not-localizable
264014,N/A,not-localizable
219930,FilteredItemsSelectionDialog,localizable
264065,N/A,not-localizable
256934,N/A,not-localizable
194209,CommonNavigator,localizable
238157,N/A,not-localizable
190610,N/A,not-localizable
203154,N/A,not-localizable
264777,N/A,not-localizable
264216,N/A,not-localizable
143430,CommonNavigator,localizable
257855,N/A,not-localizable
162986,N/A,not-localizable
243824,SafeDelegateCommonLabelProvider,localizable
211933,WorkbenchErrorHandler,localizable
264317,N/A,not-localizable
262703,N/A,not-localizable
258016,N/A,not-localizable
254984,WorkbenchSiteProgressService,localizable
264094,N/A,not-localizable
264519,ActivityCategoryPreferencePage,localizable
263781,N/A,not-localizable
264796,N/A,not-localizable
264574,ContributedPartFactory,localizable
264899,N/A,not-localizable
265214,N/A,not-localizable
265647,N/A,not-localizable
260892,ColumnViewerEditor,localizable
265440,N/A,not-localizable
265374,BindingManagerTest,localizable
242388,N/A,not-localizable
239945,CoolBarManager,localizable
265754,AbstractUIPlugin,localizable
255172,N/A,not-localizable
259557,N/A,not-localizable
259954,N/A,not-localizable
265159,N/A,not-localizable
265856,N/A,not-localizable
265878,N/A,not-localizable
265739,N/A,not-localizable
265268,N/A,not-localizable
265204,InstallationPage,localizable
263855,N/A,not-localizable
264278,N/A,not-localizable
266028,N/A,not-localizable
264845,WorkbenchServiceRegistry,localizable
226746,N/A,not-localizable
266204,N/A,not-localizable
265164,N/A,not-localizable
265721,N/A,not-localizable
266391,N/A,not-localizable
263845,N/A,not-localizable
266659,N/A,not-localizable
57762,N/A,not-localizable
266699,N/A,not-localizable
266345,WorkbenchSiteProgressServiceTest,localizable
266769,N/A,not-localizable
264818,N/A,not-localizable
241208,N/A,not-localizable
134526,N/A,not-localizable
168682,PerspectiveRegistry,localizable
255136,IEvaluationReference,localizable
262615,N/A,not-localizable
264030,IDEWorkbenchWindowAdvisor,localizable
265425,N/A,not-localizable
266485,CycleBaseHandler,localizable
266177,N/A,not-localizable
266958,N/A,not-localizable
255849,N/A,not-localizable
266146,N/A,not-localizable
186025,N/A,not-localizable
267021,N/A,not-localizable
267080,N/A,not-localizable
266295,N/A,not-localizable
162102,N/A,not-localizable
255793,N/A,not-localizable
266862,QuickMenuAction,localizable
243165,N/A,not-localizable
265813,N/A,not-localizable
221977,IDE,localizable
150626,N/A,not-localizable
265381,TabbedPropertySheetTitleProvider,localizable
244354,TabbedPropertySheetAdapterFactory,localizable
266677,N/A,not-localizable
266894,N/A,not-localizable
276326,N/A,not-localizable
71387,N/A,not-localizable
183602,IWorkbenchPage,localizable
266018,ColorsAndFontsPreferencePage,localizable
267242,N/A,not-localizable
256656,N/A,not-localizable
213848,WritableList,localizable
258679,OperationHistoryActionHandler,localizable
232777,ViewerDropAdapter,localizable
259952,BooleanFieldEditor,localizable
264039,N/A,not-localizable
264650,TreeSelection,localizable
218673,SWTUtil,localizable
251575,TableViewer,localizable
267117,ViewerRow,localizable
218127,N/A,not-localizable
198971,CommonNavigator,localizable
267560,N/A,not-localizable
213645,ViewStack,localizable
267495,N/A,not-localizable
267469,N/A,not-localizable
262666,N/A,not-localizable
248103,N/A,not-localizable
260664,N/A,not-localizable
218884,WorkbenchObservables,localizable
267722,N/A,not-localizable
267748,N/A,not-localizable
257919,N/A,not-localizable
267977,N/A,not-localizable
268829,N/A,not-localizable
269025,N/A,not-localizable
269058,Workbench,localizable
212696,N/A,not-localizable
269027,N/A,not-localizable
266367,N/A,not-localizable
269312,N/A,not-localizable
269466,ProgressManager,localizable
269711,N/A,not-localizable
267408,RadioState,localizable
270120,N/A,not-localizable
263690,N/A,not-localizable
230360,FontRegistry,localizable
268955,IWorkbenchCommandConstants,localizable
267359,N/A,not-localizable
270146,CocoaUIEnhancer,localizable
270989,UIContextScheduler,localizable
260417,NestableHandlerService,localizable
270774,CocoaUIEnhancer,localizable
68684,N/A,not-localizable
139528,N/A,not-localizable
199364,N/A,not-localizable
271683,N/A,not-localizable
271799,N/A,not-localizable
271823,N/A,not-localizable
271830,WorkbenchLogger,localizable
271834,N/A,not-localizable
199499,N/A,not-localizable
263090,N/A,not-localizable
272065,Perspective,localizable
112337,ColumnLayoutData,localizable
272165,N/A,not-localizable
262173,N/A,not-localizable
266970,SWTElement,localizable
252887,N/A,not-localizable
250125,CreateFileOperation,localizable
218302,N/A,not-localizable
265422,ControlDecoration,localizable
270174,N/A,not-localizable
273163,N/A,not-localizable
268816,N/A,not-localizable
272913,N/A,not-localizable
266097,N/A,not-localizable
89256,N/A,not-localizable
273012,FormPage,localizable
194917,N/A,not-localizable
267834,N/A,not-localizable
267934,N/A,not-localizable
190838,N/A,not-localizable
272583,N/A,not-localizable
255422,N/A,not-localizable
273330,MessageDialog,localizable
223843,N/A,not-localizable
273147,N/A,not-localizable
230449,N/A,not-localizable
248943,N/A,not-localizable
241877,N/A,not-localizable
222556,N/A,not-localizable
258177,DecorationScheduler,localizable
255576,WorkbenchLabelProvider,localizable
202057,Workbench,localizable
211433,N/A,not-localizable
249851,QuickAccessDialog,localizable
258253,N/A,not-localizable
269264,N/A,not-localizable
268819,N/A,not-localizable
155008,N/A,not-localizable
196691,N/A,not-localizable
219536,IMenuService,localizable
239518,TextActionHandler,localizable
272763,CommonDragAdapter,localizable
270952,N/A,not-localizable
257167,N/A,not-localizable
273667,N/A,not-localizable
273752,N/A,not-localizable
267791,N/A,not-localizable
261622,N/A,not-localizable
154730,N/A,not-localizable
224341,SafeRunnableDialog,localizable
249502,WorkbenchWindow,localizable
244284,N/A,not-localizable
269020,PatternFilter,localizable
274236,N/A,not-localizable
273706,N/A,not-localizable
273697,WorkbenchPage,localizable
270769,N/A,not-localizable
274075,N/A,not-localizable
273489,N/A,not-localizable
246131,PagePartSelectionTracker,localizable
270457,N/A,not-localizable
270822,N/A,not-localizable
236628,N/A,not-localizable
274699,Bug43597Test,localizable
273738,N/A,not-localizable
271326,N/A,not-localizable
274862,N/A,not-localizable
181836,N/A,not-localizable
274486,N/A,not-localizable
267425,N/A,not-localizable
275075,N/A,not-localizable
255703,SharedHeaderFormEditor,localizable
99493,N/A,not-localizable
264152,N/A,not-localizable
269210,N/A,not-localizable
237124,N/A,not-localizable
265157,N/A,not-localizable
102885,N/A,not-localizable
231505,TableWrapData,localizable
271339,N/A,not-localizable
116284,N/A,not-localizable
272528,N/A,not-localizable
260061,N/A,not-localizable
270465,SafeRunnableDialog,localizable
130043,N/A,not-localizable
274618,NullEditorInput,localizable
275509,N/A,not-localizable
271744,TreeViewer,localizable
268533,N/A,not-localizable
275171,N/A,not-localizable
273828,CommandContributionItem,localizable
262636,Perspective,localizable
270795,N/A,not-localizable
275170,N/A,not-localizable
275678,N/A,not-localizable
275298,IInstallationPageContainer,localizable
275691,N/A,not-localizable
275197,WorkingSetRootModeActionGroup,localizable
275627,BusyIndicator,localizable
275929,NavigatorContentServiceContentProvider,localizable
272307,CocoaUIEnhancer,localizable
264804,N/A,not-localizable
248908,BusyIndicator,localizable
274132,N/A,not-localizable
276525,N/A,not-localizable
277230,CSSSWTTestCase,localizable
276520,N/A,not-localizable
275932,N/A,not-localizable
277213,N/A,not-localizable
276869,N/A,not-localizable
277513,WorkbenchFactory,localizable
74337,FieldEditor,localizable
277676,MApplication,localizable
277873,N/A,not-localizable
278065,N/A,not-localizable
270797,N/A,not-localizable
277966,ObservablesManager,localizable
278243,Measure,localizable
278091,N/A,not-localizable
278514,N/A,not-localizable
278369,N/A,not-localizable
278375,N/A,not-localizable
278479,N/A,not-localizable
278659,N/A,not-localizable
275743,N/A,not-localizable
278829,IInstallationPageContainer,localizable
278550,ObservableTracker,localizable
279123,N/A,not-localizable
279269,N/A,not-localizable
279641,N/A,not-localizable
279849,StackModelFactory,localizable
280000,UISchedulerStrategy,localizable
280049,N/A,not-localizable
280499,AbstractCSSSWTEngineImpl,localizable
280695,N/A,not-localizable
264256,N/A,not-localizable
280823,N/A,not-localizable
280087,N/A,not-localizable
280632,N/A,not-localizable
280846,N/A,not-localizable
280938,N/A,not-localizable
281040,N/A,not-localizable
281148,N/A,not-localizable
281126,N/A,not-localizable
276202,FormToolkit,localizable
281174,N/A,not-localizable
281236,N/A,not-localizable
281659,N/A,not-localizable
281752,N/A,not-localizable
282008,N/A,not-localizable
282016,PartRenderer,localizable
281888,N/A,not-localizable
281890,N/A,not-localizable
281897,WorkbenchApplication,localizable
282049,N/A,not-localizable
282276,N/A,not-localizable
282319,N/A,not-localizable
262016,TextAndDialogCellEditor,localizable
282717,N/A,not-localizable
279452,N/A,not-localizable
282733,N/A,not-localizable
282875,PartFactory,localizable
282890,N/A,not-localizable
282900,N/A,not-localizable
282947,N/A,not-localizable
283173,N/A,not-localizable
283178,N/A,not-localizable
280608,N/A,not-localizable
283442,PartRenderer,localizable
282874,N/A,not-localizable
283443,N/A,not-localizable
283359,WebBrowserEditorInput,localizable
283615,N/A,not-localizable
283457,N/A,not-localizable
282898,N/A,not-localizable
283649,N/A,not-localizable
283216,N/A,not-localizable
283215,N/A,not-localizable
283340,N/A,not-localizable
283790,N/A,not-localizable
283631,ETabFolder,localizable
283876,EBindingService,localizable
283194,N/A,not-localizable
283896,N/A,not-localizable
283536,N/A,not-localizable
284164,N/A,not-localizable
284138,ETabItem,localizable
284180,N/A,not-localizable
284213,ETabFolder,localizable
284349,N/A,not-localizable
284201,N/A,not-localizable
284340,N/A,not-localizable
184345,ColumnLayout,localizable
283887,ETabFolder,localizable
284622,ETabFolder,localizable
284604,N/A,not-localizable
284675,N/A,not-localizable
284750,N/A,not-localizable
281744,ReflectionContributionFactory,localizable
283676,ControlDecoration,localizable
276324,CycleBaseHandler,localizable
224546,ShowViewDialog,localizable
284319,N/A,not-localizable
286678,MPart,localizable
286867,N/A,not-localizable
286949,WebBrowserEditorInput,localizable
283283,WorkingSetManager,localizable
284650,INavigatorContentService,localizable
269869,N/A,not-localizable
275039,N/A,not-localizable
278064,N/A,not-localizable
287471,N/A,not-localizable
275867,N/A,not-localizable
287621,N/A,not-localizable
276371,WorkbenchStatusDialogManager,localizable
278965,N/A,not-localizable
286013,N/A,not-localizable
269844,N/A,not-localizable
279939,N/A,not-localizable
280656,N/A,not-localizable
258493,N/A,not-localizable
288352,WorkbenchMenuService,localizable
288364,N/A,not-localizable
272474,N/A,not-localizable
288388,WorkbenchActivityHelper,localizable
288394,MultiPageEditorSite,localizable
89606,N/A,not-localizable
288154,N/A,not-localizable
231619,N/A,not-localizable
275018,N/A,not-localizable
86248,N/A,not-localizable
287103,N/A,not-localizable
271501,CSSSWTApplyStylesListener,localizable
279263,N/A,not-localizable
289090,N/A,not-localizable
286542,ResourceEncodingFieldEditor,localizable
266545,N/A,not-localizable
66889,N/A,not-localizable
283555,N/A,not-localizable
283120,N/A,not-localizable
170731,N/A,not-localizable
282779,N/A,not-localizable
249915,TitleAreaDialog,localizable
174481,N/A,not-localizable
283551,ContentProposalAdapter,localizable
289599,N/A,not-localizable
245457,ExpandableComposite,localizable
290909,ISizeProvider,localizable
64830,Workbench,localizable
211664,ErrorDialog,localizable
201650,N/A,not-localizable
290450,TextSegment,localizable
291934,N/A,not-localizable
288770,N/A,not-localizable
288769,N/A,not-localizable
259357,N/A,not-localizable
281145,N/A,not-localizable
274262,N/A,not-localizable
282535,N/A,not-localizable
275477,N/A,not-localizable
282653,N/A,not-localizable
290834,N/A,not-localizable
199127,N/A,not-localizable
276164,N/A,not-localizable
287454,N/A,not-localizable
292170,N/A,not-localizable
279553,ControlDecoration,localizable
262022,N/A,not-localizable
284330,ControlDecoration,localizable
288804,ContentProposalAdapter,localizable
256651,N/A,not-localizable
290964,Workbench,localizable
165180,N/A,not-localizable
277886,N/A,not-localizable
259048,N/A,not-localizable
291755,N/A,not-localizable
280799,ActivateEditorHandler,localizable
292759,N/A,not-localizable
292762,MenuUtil,localizable
193600,N/A,not-localizable
292901,N/A,not-localizable
250604,ContentProposalAdapter,localizable
288766,N/A,not-localizable
190288,N/A,not-localizable
293199,N/A,not-localizable
292672,IWorkbenchPage,localizable
293303,N/A,not-localizable
293310,N/A,not-localizable
293346,N/A,not-localizable
293357,N/A,not-localizable
289988,N/A,not-localizable
293600,StatusDialogManagerTest,localizable
293787,N/A,not-localizable
294096,N/A,not-localizable
288767,N/A,not-localizable
294046,N/A,not-localizable
294307,StatusDialogManagerTest,localizable
294493,N/A,not-localizable
294497,N/A,not-localizable
289409,ILazyTreeContentProvider,localizable
292247,N/A,not-localizable
294777,N/A,not-localizable
294738,ViewerColumn,localizable
294992,N/A,not-localizable
159176,N/A,not-localizable
295277,ContributedPartRenderer,localizable
286107,N/A,not-localizable
293130,N/A,not-localizable
295611,N/A,not-localizable
295880,N/A,not-localizable
58474,N/A,not-localizable
60574,N/A,not-localizable
283898,EditorSiteDragAndDropServiceImpl,localizable
294303,N/A,not-localizable
257185,N/A,not-localizable
293512,Workbench,localizable
294796,N/A,not-localizable
270092,TextCellEditor,localizable
294210,N/A,not-localizable
292091,N/A,not-localizable
294790,LegacyActionTools,localizable
253232,N/A,not-localizable
296056,N/A,not-localizable
126705,FileFieldEditor,localizable
292322,N/A,not-localizable
295391,EventBroker,localizable
296356,N/A,not-localizable
296364,N/A,not-localizable
294462,N/A,not-localizable
296473,N/A,not-localizable
295386,N/A,not-localizable
296796,WBWRenderer,localizable
293658,N/A,not-localizable
284265,N/A,not-localizable
296695,N/A,not-localizable
296822,N/A,not-localizable
229340,TextSegment,localizable
296646,N/A,not-localizable
296565,N/A,not-localizable
297440,N/A,not-localizable
297459,N/A,not-localizable
