bug_id,fixed_file,decision
234796,N/A,not-localizable
235048,N/A,not-localizable
233899,N/A,not-localizable
235047,N/A,not-localizable
235077,N/A,not-localizable
235059,N/A,not-localizable
235071,N/A,not-localizable
235259,N/A,not-localizable
235275,N/A,not-localizable
235080,BirtCubeView.java,localizable
235544,N/A,not-localizable
235551,N/A,not-localizable
235518,N/A,not-localizable
234298,N/A,not-localizable
235760,N/A,not-localizable
234190,N/A,not-localizable
233900,N/A,not-localizable
235761,N/A,not-localizable
235270,N/A,not-localizable
235773,AggregationManager.java,localizable
235957,N/A,not-localizable
235964,N/A,not-localizable
235749,N/A,not-localizable
235532,N/A,not-localizable
235973,N/A,not-localizable
235982,N/A,not-localizable
235758,N/A,not-localizable
235977,N/A,not-localizable
235991,N/A,not-localizable
235984,N/A,not-localizable
235803,N/A,not-localizable
235966,N/A,not-localizable
233885,N/A,not-localizable
236346,N/A,not-localizable
235998,FormatSpecifierComposite.java,localizable
236338,N/A,not-localizable
236016,N/A,not-localizable
236402,N/A,not-localizable
236014,N/A,not-localizable
235539,N/A,not-localizable
235620,N/A,not-localizable
235038,JDBCDriverInformation.java,localizable
235507,N/A,not-localizable
236561,N/A,not-localizable
236572,N/A,not-localizable
236742,N/A,not-localizable
236744,N/A,not-localizable
205717,N/A,not-localizable
237182,ReportLauncher.java,localizable
236813,N/A,not-localizable
237569,N/A,not-localizable
237879,N/A,not-localizable
234294,DataEngineImpl.java,localizable
235757,N/A,not-localizable
237748,N/A,not-localizable
236983,N/A,not-localizable
235947,N/A,not-localizable
224256,N/A,not-localizable
201354,N/A,not-localizable
235252,N/A,not-localizable
237405,N/A,not-localizable
238715,N/A,not-localizable
238935,ColumnBindingDialog.java,localizable
238712,N/A,not-localizable
236564,N/A,not-localizable
238735,N/A,not-localizable
238716,N/A,not-localizable
234407,N/A,not-localizable
237869,N/A,not-localizable
235050,N/A,not-localizable
236786,N/A,not-localizable
237734,N/A,not-localizable
235510,N/A,not-localizable
236984,N/A,not-localizable
232259,N/A,not-localizable
239027,N/A,not-localizable
239759,N/A,not-localizable
236389,ResultIterator.java,localizable
239199,N/A,not-localizable
231110,N/A,not-localizable
239920,N/A,not-localizable
239926,N/A,not-localizable
237018,N/A,not-localizable
236432,N/A,not-localizable
240285,ExcelLayoutEngine.java,localizable
240436,N/A,not-localizable
240620,N/A,not-localizable
240431,AggregationHelper.java,localizable
238720,N/A,not-localizable
241040,N/A,not-localizable
241187,N/A,not-localizable
239751,N/A,not-localizable
235293,N/A,not-localizable
235767,N/A,not-localizable
240895,N/A,not-localizable
239546,N/A,not-localizable
239597,N/A,not-localizable
240459,N/A,not-localizable
240293,BirtFacetPresetFactory.java,localizable
241344,DataViewPage.java,localizable
234826,ResultIterator.java,localizable
241612,N/A,not-localizable
238077,N/A,not-localizable
239070,N/A,not-localizable
236190,N/A,not-localizable
240619,N/A,not-localizable
241610,N/A,not-localizable
240647,N/A,not-localizable
241776,N/A,not-localizable
241043,N/A,not-localizable
240813,N/A,not-localizable
240786,N/A,not-localizable
234902,N/A,not-localizable
236785,N/A,not-localizable
236565,N/A,not-localizable
240624,N/A,not-localizable
241906,N/A,not-localizable
242199,N/A,not-localizable
241931,N/A,not-localizable
242205,N/A,not-localizable
234522,N/A,not-localizable
233906,N/A,not-localizable
242318,N/A,not-localizable
242487,N/A,not-localizable
237019,N/A,not-localizable
242455,DeferredCacheManager.java,localizable
242065,N/A,not-localizable
242032,N/A,not-localizable
237550,N/A,not-localizable
242139,N/A,not-localizable
241052,N/A,not-localizable
242676,N/A,not-localizable
234559,N/A,not-localizable
241650,N/A,not-localizable
241489,N/A,not-localizable
243141,N/A,not-localizable
243248,N/A,not-localizable
242846,ColumnBindingDialog.java,localizable
243254,N/A,not-localizable
243541,N/A,not-localizable
243368,N/A,not-localizable
241949,N/A,not-localizable
243701,N/A,not-localizable
237806,N/A,not-localizable
243708,N/A,not-localizable
244115,N/A,not-localizable
243974,N/A,not-localizable
243767,N/A,not-localizable
243969,N/A,not-localizable
236560,N/A,not-localizable
244107,N/A,not-localizable
243995,N/A,not-localizable
214011,N/A,not-localizable
234531,DataSourceQuery.java,localizable
243981,BindingDialogHelper.java,localizable
236339,N/A,not-localizable
232722,OLAPExpressionHandler.java,localizable
243464,ReportRunner.java,localizable
243986,N/A,not-localizable
243803,N/A,not-localizable
243394,N/A,not-localizable
244665,N/A,not-localizable
242657,N/A,not-localizable
235707,N/A,not-localizable
241792,N/A,not-localizable
242488,N/A,not-localizable
215192,N/A,not-localizable
243982,N/A,not-localizable
244916,N/A,not-localizable
243717,N/A,not-localizable
244389,N/A,not-localizable
244914,N/A,not-localizable
245082,N/A,not-localizable
245192,N/A,not-localizable
243269,N/A,not-localizable
245208,N/A,not-localizable
244375,N/A,not-localizable
243844,N/A,not-localizable
244376,N/A,not-localizable
158644,N/A,not-localizable
244668,N/A,not-localizable
239398,N/A,not-localizable
245332,N/A,not-localizable
245077,N/A,not-localizable
245502,ReportLauncher.java,localizable
245507,N/A,not-localizable
245510,ResultIterator.java,localizable
245629,N/A,not-localizable
237190,N/A,not-localizable
245833,TextItemDesign.java,localizable
245812,N/A,not-localizable
245624,N/A,not-localizable
245813,N/A,not-localizable
245333,N/A,not-localizable
245839,N/A,not-localizable
246045,N/A,not-localizable
246046,N/A,not-localizable
232900,N/A,not-localizable
239266,N/A,not-localizable
246052,N/A,not-localizable
239760,N/A,not-localizable
245079,N/A,not-localizable
246805,N/A,not-localizable
246686,N/A,not-localizable
246174,N/A,not-localizable
246027,N/A,not-localizable
245465,N/A,not-localizable
246658,N/A,not-localizable
246969,NewReportWizard.java,localizable
245499,N/A,not-localizable
237582,N/A,not-localizable
246532,N/A,not-localizable
246312,N/A,not-localizable
246940,N/A,not-localizable
244974,N/A,not-localizable
232730,N/A,not-localizable
239268,N/A,not-localizable
247129,ColumnBindingDialog.java,localizable
247588,N/A,not-localizable
242667,N/A,not-localizable
246819,N/A,not-localizable
231237,N/A,not-localizable
247641,TextCompositor.java,localizable
246193,N/A,not-localizable
246341,N/A,not-localizable
247386,N/A,not-localizable
247924,N/A,not-localizable
245916,N/A,not-localizable
246677,N/A,not-localizable
246817,N/A,not-localizable
245909,N/A,not-localizable
249728,N/A,not-localizable
248817,N/A,not-localizable
248129,N/A,not-localizable
247123,N/A,not-localizable
246968,N/A,not-localizable
247163,N/A,not-localizable
247411,N/A,not-localizable
236384,N/A,not-localizable
247780,N/A,not-localizable
248524,N/A,not-localizable
247126,N/A,not-localizable
249450,N/A,not-localizable
250218,N/A,not-localizable
249918,N/A,not-localizable
249914,N/A,not-localizable
249672,N/A,not-localizable
249906,N/A,not-localizable
246827,N/A,not-localizable
250223,N/A,not-localizable
245498,N/A,not-localizable
250216,N/A,not-localizable
249577,N/A,not-localizable
250242,N/A,not-localizable
245215,N/A,not-localizable
250405,N/A,not-localizable
250890,N/A,not-localizable
250711,N/A,not-localizable
250404,N/A,not-localizable
239098,N/A,not-localizable
246828,N/A,not-localizable
250902,N/A,not-localizable
251051,N/A,not-localizable
252124,N/A,not-localizable
251960,InsertCubeInLayoutAction.java,localizable
250905,N/A,not-localizable
250727,N/A,not-localizable
250609,N/A,not-localizable
248815,N/A,not-localizable
245207,N/A,not-localizable
251048,N/A,not-localizable
251052,N/A,not-localizable
251810,N/A,not-localizable
248324,N/A,not-localizable
244276,N/A,not-localizable
252148,ScriptDebugTarget.java,localizable
250053,N/A,not-localizable
252301,N/A,not-localizable
252294,N/A,not-localizable
251520,N/A,not-localizable
252542,N/A,not-localizable
252526,N/A,not-localizable
252525,N/A,not-localizable
251494,N/A,not-localizable
251493,N/A,not-localizable
252721,N/A,not-localizable
252313,N/A,not-localizable
252919,N/A,not-localizable
253139,N/A,not-localizable
253640,N/A,not-localizable
253161,N/A,not-localizable
253654,N/A,not-localizable
253856,N/A,not-localizable
254394,N/A,not-localizable
252550,N/A,not-localizable
254399,ExtendedItemExecutor.java,localizable
251558,N/A,not-localizable
254402,N/A,not-localizable
252318,N/A,not-localizable
253873,N/A,not-localizable
252527,N/A,not-localizable
241028,N/A,not-localizable
248821,N/A,not-localizable
254500,N/A,not-localizable
254989,N/A,not-localizable
255312,N/A,not-localizable
230486,N/A,not-localizable
255304,N/A,not-localizable
250892,N/A,not-localizable
245637,N/A,not-localizable
255579,N/A,not-localizable
231395,N/A,not-localizable
255584,N/A,not-localizable
239190,N/A,not-localizable
253884,N/A,not-localizable
247384,N/A,not-localizable
256167,N/A,not-localizable
254981,N/A,not-localizable
252043,N/A,not-localizable
169817,N/A,not-localizable
254977,N/A,not-localizable
254568,N/A,not-localizable
256238,N/A,not-localizable
246191,N/A,not-localizable
238342,N/A,not-localizable
254979,N/A,not-localizable
231071,N/A,not-localizable
253883,N/A,not-localizable
257468,N/A,not-localizable
257473,N/A,not-localizable
257472,N/A,not-localizable
257672,N/A,not-localizable
256642,N/A,not-localizable
258015,N/A,not-localizable
258234,N/A,not-localizable
150524,N/A,not-localizable
257128,N/A,not-localizable
194246,N/A,not-localizable
257008,N/A,not-localizable
255600,ViewerAttributeBean.java,localizable
256855,ComplexPropertyCommand.java,localizable
258382,BaseDataDefinitionComponent.java,localizable
257577,N/A,not-localizable
257028,N/A,not-localizable
257044,N/A,not-localizable
256850,N/A,not-localizable
258582,BaseDataDefinitionComponent.java,localizable
257475,N/A,not-localizable
258018,N/A,not-localizable
256538,N/A,not-localizable
258403,N/A,not-localizable
258633,N/A,not-localizable
258627,N/A,not-localizable
258394,N/A,not-localizable
183437,N/A,not-localizable
258773,N/A,not-localizable
258585,N/A,not-localizable
258787,N/A,not-localizable
258388,N/A,not-localizable
259056,N/A,not-localizable
258636,PreparedQuery.java,localizable
259469,N/A,not-localizable
256307,N/A,not-localizable
256847,N/A,not-localizable
259620,N/A,not-localizable
184837,N/A,not-localizable
254404,N/A,not-localizable
259650,EdgeAxis.java,localizable
259555,N/A,not-localizable
259238,N/A,not-localizable
258654,N/A,not-localizable
254933,N/A,not-localizable
258047,N/A,not-localizable
234064,N/A,not-localizable
259123,N/A,not-localizable
258898,N/A,not-localizable
259548,N/A,not-localizable
259817,N/A,not-localizable
259823,N/A,not-localizable
259901,RowDataAccessor.java,localizable
259904,N/A,not-localizable
259926,N/A,not-localizable
236018,N/A,not-localizable
172286,N/A,not-localizable
251674,PDFEmitter.java,localizable
260014,N/A,not-localizable
260202,N/A,not-localizable
260495,N/A,not-localizable
260496,N/A,not-localizable
259948,N/A,not-localizable
306749,N/A,not-localizable
260350,N/A,not-localizable
260680,N/A,not-localizable
260818,N/A,not-localizable
258778,N/A,not-localizable
255837,N/A,not-localizable
260988,N/A,not-localizable
260249,N/A,not-localizable
261154,N/A,not-localizable
214180,N/A,not-localizable
164923,N/A,not-localizable
259776,N/A,not-localizable
259693,N/A,not-localizable
261320,N/A,not-localizable
261440,TemplateExecutor.java,localizable
259874,N/A,not-localizable
261445,N/A,not-localizable
261456,N/A,not-localizable
261314,N/A,not-localizable
261329,N/A,not-localizable
261578,CommandWrap4DE.java,localizable
260229,N/A,not-localizable
261447,N/A,not-localizable
261602,EngineIRVisitor.java,localizable
261760,N/A,not-localizable
261746,N/A,not-localizable
261308,N/A,not-localizable
261772,N/A,not-localizable
261749,N/A,not-localizable
247842,N/A,not-localizable
261961,N/A,not-localizable
261960,N/A,not-localizable
259689,N/A,not-localizable
259613,N/A,not-localizable
262136,N/A,not-localizable
261809,N/A,not-localizable
261595,N/A,not-localizable
261965,ChartReportItemPresentationBase.java,localizable
230084,N/A,not-localizable
247610,N/A,not-localizable
263725,ImageLayout.java,localizable
263760,ImageLayout.java,localizable
262115,CacheResultIterator.java,localizable
188049,N/A,not-localizable
199976,N/A,not-localizable
263594,N/A,not-localizable
262749,N/A,not-localizable
263913,Generator.java,localizable
261316,N/A,not-localizable
261979,N/A,not-localizable
261792,N/A,not-localizable
259729,ListingElementExecutor.java,localizable
264455,N/A,not-localizable
262673,N/A,not-localizable
263311,N/A,not-localizable
259924,N/A,not-localizable
264629,N/A,not-localizable
250237,N/A,not-localizable
264654,N/A,not-localizable
263849,N/A,not-localizable
260681,N/A,not-localizable
264813,N/A,not-localizable
265074,N/A,not-localizable
264289,N/A,not-localizable
264975,N/A,not-localizable
264303,N/A,not-localizable
249277,N/A,not-localizable
265106,N/A,not-localizable
264836,N/A,not-localizable
263744,N/A,not-localizable
265126,N/A,not-localizable
263851,N/A,not-localizable
265264,N/A,not-localizable
265102,N/A,not-localizable
255309,FileReportProvider.java,localizable
265403,N/A,not-localizable
265249,N/A,not-localizable
265434,N/A,not-localizable
257014,N/A,not-localizable
265782,ReportElementDragTracker.java,localizable
265266,N/A,not-localizable
265905,N/A,not-localizable
266075,N/A,not-localizable
257010,N/A,not-localizable
266459,N/A,not-localizable
266446,N/A,not-localizable
266644,N/A,not-localizable
266654,N/A,not-localizable
265244,N/A,not-localizable
246507,N/A,not-localizable
266783,ExcelUtil.java,localizable
266785,N/A,not-localizable
266447,N/A,not-localizable
266914,N/A,not-localizable
266647,N/A,not-localizable
266793,N/A,not-localizable
264273,N/A,not-localizable
266257,N/A,not-localizable
177433,N/A,not-localizable
246810,N/A,not-localizable
267186,N/A,not-localizable
267300,N/A,not-localizable
267341,N/A,not-localizable
267563,PropertyBinding.java,localizable
267570,N/A,not-localizable
150243,N/A,not-localizable
267577,N/A,not-localizable
265965,N/A,not-localizable
267159,N/A,not-localizable
265242,N/A,not-localizable
267599,N/A,not-localizable
124950,N/A,not-localizable
267762,ExpressionUtil.java,localizable
263922,N/A,not-localizable
267807,N/A,not-localizable
267792,N/A,not-localizable
267820,N/A,not-localizable
268013,N/A,not-localizable
267581,N/A,not-localizable
268009,ReportItemExecutor.java,localizable
267790,N/A,not-localizable
268029,N/A,not-localizable
268032,N/A,not-localizable
268257,DataUtil.java,localizable
268271,N/A,not-localizable
268278,TextualPropertyType.java,localizable
268034,N/A,not-localizable
254701,N/A,not-localizable
268475,N/A,not-localizable
268478,N/A,not-localizable
268485,N/A,not-localizable
259552,N/A,not-localizable
268537,N/A,not-localizable
268707,N/A,not-localizable
268908,N/A,not-localizable
258572,N/A,not-localizable
268918,N/A,not-localizable
268919,N/A,not-localizable
268924,N/A,not-localizable
259612,N/A,not-localizable
269117,N/A,not-localizable
269141,N/A,not-localizable
268068,N/A,not-localizable
268061,N/A,not-localizable
268728,N/A,not-localizable
268266,N/A,not-localizable
266795,N/A,not-localizable
267156,N/A,not-localizable
267322,N/A,not-localizable
267167,N/A,not-localizable
265919,N/A,not-localizable
268290,N/A,not-localizable
269150,N/A,not-localizable
268749,N/A,not-localizable
268912,N/A,not-localizable
269307,N/A,not-localizable
268000,N/A,not-localizable
268477,N/A,not-localizable
268546,N/A,not-localizable
254565,N/A,not-localizable
269315,N/A,not-localizable
268907,N/A,not-localizable
244501,N/A,not-localizable
244326,N/A,not-localizable
264708,N/A,not-localizable
266975,N/A,not-localizable
269639,JointDataSetHandle.java,localizable
269642,N/A,not-localizable
269134,N/A,not-localizable
269334,N/A,not-localizable
269646,MultiPageReportEditor.java,localizable
269129,N/A,not-localizable
269768,N/A,not-localizable
268916,N/A,not-localizable
269641,N/A,not-localizable
269779,N/A,not-localizable
268282,N/A,not-localizable
269923,N/A,not-localizable
269116,N/A,not-localizable
269928,N/A,not-localizable
270100,N/A,not-localizable
270079,N/A,not-localizable
270077,ReportDataServiceProvider.java,localizable
270089,N/A,not-localizable
269143,N/A,not-localizable
269784,N/A,not-localizable
270207,N/A,not-localizable
270241,N/A,not-localizable
270239,N/A,not-localizable
270244,N/A,not-localizable
270234,N/A,not-localizable
268491,N/A,not-localizable
267120,N/A,not-localizable
270233,N/A,not-localizable
270230,N/A,not-localizable
270417,N/A,not-localizable
269918,N/A,not-localizable
270051,N/A,not-localizable
270073,N/A,not-localizable
270563,N/A,not-localizable
270696,ChartColumnBindingDialog.java,localizable
207568,N/A,not-localizable
270576,N/A,not-localizable
270408,N/A,not-localizable
270698,N/A,not-localizable
270711,N/A,not-localizable
270695,ListContent.java,localizable
267211,N/A,not-localizable
270253,N/A,not-localizable
270689,N/A,not-localizable
270556,N/A,not-localizable
270723,N/A,not-localizable
270710,N/A,not-localizable
271100,N/A,not-localizable
269952,QueryExecutor.java,localizable
271098,N/A,not-localizable
269920,N/A,not-localizable
270909,N/A,not-localizable
270692,N/A,not-localizable
271394,N/A,not-localizable
270247,N/A,not-localizable
271084,N/A,not-localizable
271116,N/A,not-localizable
271539,N/A,not-localizable
271560,N/A,not-localizable
271407,N/A,not-localizable
271547,N/A,not-localizable
271557,N/A,not-localizable
271597,N/A,not-localizable
252718,N/A,not-localizable
271725,ContainerArea.java,localizable
271558,N/A,not-localizable
271423,N/A,not-localizable
271589,N/A,not-localizable
271114,N/A,not-localizable
271781,N/A,not-localizable
271719,N/A,not-localizable
271740,N/A,not-localizable
271729,N/A,not-localizable
271540,N/A,not-localizable
271743,N/A,not-localizable
271546,N/A,not-localizable
271873,N/A,not-localizable
271825,N/A,not-localizable
271126,N/A,not-localizable
271591,N/A,not-localizable
272100,N/A,not-localizable
270545,N/A,not-localizable
261160,N/A,not-localizable
265245,N/A,not-localizable
272117,N/A,not-localizable
272118,N/A,not-localizable
272114,TextArea.java,localizable
272131,N/A,not-localizable
267806,N/A,not-localizable
269783,N/A,not-localizable
271408,N/A,not-localizable
189227,N/A,not-localizable
268010,N/A,not-localizable
271856,N/A,not-localizable
272441,N/A,not-localizable
272642,N/A,not-localizable
270647,N/A,not-localizable
272645,N/A,not-localizable
267535,N/A,not-localizable
272636,N/A,not-localizable
272649,VirtualCrosstabCellAdapter.java,localizable
206152,N/A,not-localizable
272634,N/A,not-localizable
272852,N/A,not-localizable
272633,N/A,not-localizable
272866,N/A,not-localizable
190347,N/A,not-localizable
237427,N/A,not-localizable
273007,TableArea.java,localizable
272611,N/A,not-localizable
239925,N/A,not-localizable
273169,N/A,not-localizable
271596,N/A,not-localizable
273162,N/A,not-localizable
273175,N/A,not-localizable
271568,N/A,not-localizable
273028,N/A,not-localizable
273365,N/A,not-localizable
272280,N/A,not-localizable
273366,TextEditor.java,localizable
273374,N/A,not-localizable
271861,N/A,not-localizable
273377,N/A,not-localizable
271741,URLClassLoader.java,localizable
225695,N/A,not-localizable
274226,N/A,not-localizable
273367,BirtViewerReportService.java,localizable
273556,AggregationDropAdapter.java,localizable
274218,N/A,not-localizable
274234,BaseDataDefinitionComponent.java,localizable
273992,N/A,not-localizable
273524,N/A,not-localizable
275259,N/A,not-localizable
273381,N/A,not-localizable
275271,N/A,not-localizable
275112,N/A,not-localizable
274257,N/A,not-localizable
274941,CrosstabFilterConditionBuilder.java,localizable
274458,N/A,not-localizable
272904,N/A,not-localizable
275258,N/A,not-localizable
273535,N/A,not-localizable
273008,N/A,not-localizable
273042,N/A,not-localizable
271982,N/A,not-localizable
275008,ReportLaunchHelper.java,localizable
272847,N/A,not-localizable
206104,N/A,not-localizable
275415,N/A,not-localizable
275420,BidiUIUtils.java,localizable
274927,N/A,not-localizable
274785,DataUtil.java,localizable
275585,N/A,not-localizable
258431,N/A,not-localizable
275590,N/A,not-localizable
271865,N/A,not-localizable
273998,N/A,not-localizable
270451,N/A,not-localizable
271109,N/A,not-localizable
271500,N/A,not-localizable
275587,N/A,not-localizable
275430,N/A,not-localizable
275711,N/A,not-localizable
260706,N/A,not-localizable
275597,N/A,not-localizable
272090,N/A,not-localizable
275276,N/A,not-localizable
275803,N/A,not-localizable
275772,N/A,not-localizable
275830,N/A,not-localizable
275792,N/A,not-localizable
275791,N/A,not-localizable
271866,N/A,not-localizable
275837,N/A,not-localizable
276006,N/A,not-localizable
272130,N/A,not-localizable
275815,N/A,not-localizable
276036,N/A,not-localizable
268921,N/A,not-localizable
275813,N/A,not-localizable
275962,N/A,not-localizable
275789,N/A,not-localizable
276238,N/A,not-localizable
275410,N/A,not-localizable
274778,N/A,not-localizable
276007,N/A,not-localizable
275406,N/A,not-localizable
276251,N/A,not-localizable
276408,N/A,not-localizable
276406,N/A,not-localizable
261726,N/A,not-localizable
159857,N/A,not-localizable
276239,N/A,not-localizable
276425,N/A,not-localizable
275601,N/A,not-localizable
276454,N/A,not-localizable
276643,N/A,not-localizable
276449,N/A,not-localizable
276266,N/A,not-localizable
275591,N/A,not-localizable
276254,N/A,not-localizable
276456,N/A,not-localizable
273187,AggregationHelper.java,localizable
276242,N/A,not-localizable
276441,N/A,not-localizable
276216,N/A,not-localizable
276430,N/A,not-localizable
276218,N/A,not-localizable
276656,N/A,not-localizable
276659,DefineDataSourceSetUtil.java,localizable
276642,N/A,not-localizable
229539,N/A,not-localizable
273026,N/A,not-localizable
250733,N/A,not-localizable
259632,N/A,not-localizable
190722,N/A,not-localizable
224242,N/A,not-localizable
273368,N/A,not-localizable
276828,N/A,not-localizable
276658,N/A,not-localizable
276806,N/A,not-localizable
275793,N/A,not-localizable
273532,N/A,not-localizable
274475,N/A,not-localizable
274930,N/A,not-localizable
277047,N/A,not-localizable
276798,N/A,not-localizable
277263,N/A,not-localizable
277273,N/A,not-localizable
277271,N/A,not-localizable
277311,N/A,not-localizable
277430,N/A,not-localizable
270217,N/A,not-localizable
277276,N/A,not-localizable
277426,N/A,not-localizable
277439,N/A,not-localizable
276684,N/A,not-localizable
277413,N/A,not-localizable
277790,N/A,not-localizable
235504,N/A,not-localizable
278542,N/A,not-localizable
275825,N/A,not-localizable
276409,N/A,not-localizable
269124,N/A,not-localizable
275622,N/A,not-localizable
263596,JDBCDriverManager.java,localizable
278707,N/A,not-localizable
278710,N/A,not-localizable
277791,N/A,not-localizable
278706,N/A,not-localizable
278597,N/A,not-localizable
278590,N/A,not-localizable
278714,N/A,not-localizable
278728,N/A,not-localizable
278718,N/A,not-localizable
278591,N/A,not-localizable
278720,N/A,not-localizable
278896,N/A,not-localizable
278163,ChartUIExtensionsImpl.java,localizable
278999,BaseRenderer.java,localizable
275764,N/A,not-localizable
278897,N/A,not-localizable
279072,N/A,not-localizable
246904,N/A,not-localizable
276665,N/A,not-localizable
277080,N/A,not-localizable
279217,N/A,not-localizable
278603,N/A,not-localizable
278709,N/A,not-localizable
278547,N/A,not-localizable
279066,N/A,not-localizable
276226,N/A,not-localizable
279197,N/A,not-localizable
276663,N/A,not-localizable
272238,N/A,not-localizable
279077,N/A,not-localizable
279073,N/A,not-localizable
279067,N/A,not-localizable
279554,N/A,not-localizable
279186,N/A,not-localizable
279567,N/A,not-localizable
279438,N/A,not-localizable
279589,N/A,not-localizable
279750,N/A,not-localizable
279898,N/A,not-localizable
279899,N/A,not-localizable
279398,N/A,not-localizable
274779,N/A,not-localizable
273971,N/A,not-localizable
142136,N/A,not-localizable
279026,N/A,not-localizable
280379,N/A,not-localizable
280372,N/A,not-localizable
279891,N/A,not-localizable
280030,N/A,not-localizable
279407,N/A,not-localizable
279911,N/A,not-localizable
280392,N/A,not-localizable
280389,N/A,not-localizable
280557,N/A,not-localizable
280573,N/A,not-localizable
278583,N/A,not-localizable
279889,N/A,not-localizable
277908,N/A,not-localizable
280032,N/A,not-localizable
277885,N/A,not-localizable
