bug_id,fixed_file,decision
233497,BcelWeaver.java,localizable
227295,EclipseFactory.java,localizable
155347,IfPointcut.java,localizable
203367,N/A,not-localizable
237962,N/A,not-localizable
229829,EclipseSourceType.java,localizable
238666,N/A,not-localizable
216067,Point.java,localizable
244321,N/A,not-localizable
246021,N/A,not-localizable
245734,EclipseResolvedMember.java,localizable
192877,N/A,not-localizable
186884,BcelShadow.java,localizable
249710,N/A,not-localizable
256400,N/A,not-localizable
185447,AtAjAttributes.java,localizable
251326,N/A,not-localizable
259528,N/A,not-localizable
260751,ConfigParser.java,localizable
261808,N/A,not-localizable
263837,N/A,not-localizable
264563,N/A,not-localizable
264869,N/A,not-localizable
266602,BcelTypeMunger.java,localizable
266996,AspectJElementHierarchy.java,localizable
269578,N/A,not-localizable
269840,N/A,not-localizable
269867,AjTypeSystem.java,localizable
269912,N/A,not-localizable
269902,AsmRelationshipProvider.java,localizable
270033,N/A,not-localizable
269522,N/A,not-localizable
272591,N/A,not-localizable
274559,N/A,not-localizable
274986,N/A,not-localizable
279120,N/A,not-localizable
280783,JavadocRunner.java,localizable
285172,N/A,not-localizable
287315,BcelObjectType.java,localizable
288505,N/A,not-localizable
288198,N/A,not-localizable
289816,N/A,not-localizable
289818,N/A,not-localizable
279298,N/A,not-localizable
293351,N/A,not-localizable
293457,N/A,not-localizable
120375,N/A,not-localizable
297013,N/A,not-localizable
298786,N/A,not-localizable
305788,AspectJElementHierarchy.java,localizable
308093,N/A,not-localizable
291206,N/A,not-localizable
308386,N/A,not-localizable
309402,Main.java,localizable
310704,N/A,not-localizable
310144,AsmManager.java,localizable
311910,AsmRelationshipProvider.java,localizable
314365,N/A,not-localizable
314130,N/A,not-localizable
314766,Advice.java,localizable
317139,BcelObjectType.java,localizable
317743,N/A,not-localizable
318397,N/A,not-localizable
321641,N/A,not-localizable
322832,N/A,not-localizable
322039,N/A,not-localizable
323417,N/A,not-localizable
323634,ReferenceType.java,localizable
320468,ModifiersPattern.java,localizable
324135,AjState.java,localizable
318899,ShadowMatchImpl.java,localizable
324190,AjBuildManager.java,localizable
324804,AspectJElementHierarchy.java,localizable
282379,N/A,not-localizable
336997,TypeVariable.java,localizable
339300,N/A,not-localizable
340323,BcelTypeMunger.java,localizable
341446,N/A,not-localizable
339974,N/A,not-localizable
327134,N/A,not-localizable
348488,AtAjAttributes.java,localizable
348979,N/A,not-localizable
349636,Utility.java,localizable
349764,N/A,not-localizable
350855,N/A,not-localizable
352389,N/A,not-localizable
353100,N/A,not-localizable
353349,BcelShadow.java,localizable
340806,JavaLangTypeToResolvedTypeConverter.java,localizable
354022,N/A,not-localizable
353457,ShadowMunger.java,localizable
354947,N/A,not-localizable
359332,AjBuildManager.java,localizable
362956,N/A,not-localizable
371684,N/A,not-localizable
371998,AtAjAttributes.java,localizable
373195,N/A,not-localizable
374745,N/A,not-localizable
374964,N/A,not-localizable
376139,N/A,not-localizable
376351,N/A,not-localizable
376990,N/A,not-localizable
382723,Foo.java,localizable
382189,BcelTypeMunger.java,localizable
384189,N/A,not-localizable
384398,N/A,not-localizable
386049,N/A,not-localizable
387718,AjProblemReporter.java,localizable
387444,N/A,not-localizable
384401,N/A,not-localizable
388971,N/A,not-localizable
389750,N/A,not-localizable
389752,N/A,not-localizable
389456,EclipseTypeMunger.java,localizable
389967,N/A,not-localizable
391123,N/A,not-localizable
394234,N/A,not-localizable
395221,N/A,not-localizable
398588,N/A,not-localizable
399408,N/A,not-localizable
399590,N/A,not-localizable
394535,Bug.java,localizable
391384,WildAnnotationTypePattern.java,localizable
318878,N/A,not-localizable
404594,ResolvedType.java,localizable
404600,BcelWeaver.java,localizable
408721,ReferenceType.java,localizable
407017,N/A,not-localizable
413378,N/A,not-localizable
368046,N/A,not-localizable
418129,N/A,not-localizable
415266,N/A,not-localizable
419279,N/A,not-localizable
420210,N/A,not-localizable
423257,N/A,not-localizable
